iso3c,year,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp
DJI,1985,0,0,,,0,,4,,254,96,205,56.1
DJI,1986,0,0,,,0,,5,,251,119,180,46
DJI,1987,0,0,,,0,,5,,275,154,179,44.3
DJI,1988,0,0,,,0,,6,,277,158,178,41.5
DJI,1989,0,0,,,0,,6,,438,131,360,82.5
DJI,1990,0,0,,,0,,6,,495,155,428,94.5
DJI,1991,0,0,,,0,,8,,448,197,343,74.3
DJI,1992,0,0,,,0,,10,,398,212,260,54.3
DJI,1993,0,0,,,0,,12,,422,249,237,50.8
DJI,1994,0,0,,,0,,13,,408,278,190,38.6
DJI,1995,0,0,,,0,,16,,404,270,190,38.1
DJI,1996,0,0,,,0,,20,,393,286,164,33.2
DJI,1997,0,0,,,0,,23,,415,323,135,27
DJI,1998,0,0,,,0,,26,,366,285,122,23.7
DJI,1999,0,0,,,0,,29,,391,272,161,29.7
DJI,2000,0,0,,,0,,32,,379,289,125,22.5
DJI,2001,0,0,0,,0,,36,,385,286,134,23.1
DJI,2002,0,0,0,,0,,39,,440,341,134,22.4
DJI,2003,0,0,0,0,0,,54,,460,402,104,16.6
DJI,2004,0,0,0,0,0,,92,,541,439,103,15.5
DJI,2005,0,0,0,0,0,,114,,576,431,120,16.9
DJI,2006,0,0,0,0,0,,223,,639,456,80,10.4
DJI,2007,0,0,0,0,0,,418,,766,506,-26,-3.1
DJI,2008,0,0,0,0,0,,684,,748,646,-405,-41.2
DJI,2009,0,0,0,0,0,,774,,848,764,-449,-42.8
DJI,2010,0,0,0,0,0,,836,,867,790,-510,-45.2
DJI,2011,0,0,0,0,0,,948,,907,837,-634,-51.2
DMA,1970,,,,,,,,,,,,
DMA,1971,,,,,,,,,,,,
DMA,1972,,,,,,,,,,,,
DMA,1973,,,,,,,,,,,,
DMA,1974,,,,,,,,,,,,
DMA,1975,,,,,,,,,,,,
DMA,1976,,,,,,,,,,,,
DMA,1977,0,0,,,0,,0,,1,19,-15,-34.4
DMA,1978,0,0,,,0,,0,,1,20,-17,-31.2
DMA,1979,0,0,,,0,,0,,6,23,-7,-12.4
DMA,1980,0,0,,,0,,0,,4,25,-16,-22.2
DMA,1981,0,0,,,0,,0,,6,35,-25,-31.9
DMA,1982,0,0,,,0,,0,,7,44,-33,-37.9
DMA,1983,0,0,,,0,,0,,10,48,-37,-39.2
DMA,1984,0,0,,,0,,3,,12,60,-46,-42.5
DMA,1985,0,0,,,0,,6,,15,67,-55,-46.7
DMA,1986,0,0,,,0,,11,,23,75,-53,-40
DMA,1987,0,0,,,0,,24,,40,90,-57,-37.6
DMA,1988,0,0,,,0,,36,,51,91,-62,-36
DMA,1989,0,0,,,0,,54,,67,97,-72,-39.5
DMA,1990,0,0,,,0,,66,,56,109,-105,-52.9
DMA,1991,0,0,,,0,,82,,57,118,-125,-58
DMA,1992,0,0,,,0,,102,,64,125,-143,-62.5
DMA,1993,0,0,,,0,,115,,63,128,-160,-66.9
DMA,1994,0,0,,,0,,138,,68,140,-195,-76
DMA,1995,0,0,,,0,,192,,68,142,-243,-92.4
DMA,1996,0,0,,,0,,210,,83,144,-249,-88
DMA,1997,0,0,,,0,,231,,99,139,-247,-84.5
DMA,1998,0,0,,,0,,237,,198,145,-156,-50.5
DMA,1999,0,0,,,0,,255,,106,184,-301,-94.1
DMA,2000,0,0,,,0,,273,,211,263,-296,-92
DMA,2001,0,0,,,0,,290,,196,289,-351,-107.1
DMA,2002,0,0,,,0,,310,,151,315,-429,-132.4
DMA,2003,0,0,,,0,,342,,213,314,-395,-117.1
DMA,2004,0,0,,,0,,368,,256,374,-443,-122.8
DMA,2005,0,0,,,0,,387,,245,383,-476,-133.6
DMA,2006,0,0,,,0,,413,,341,446,-455,-118.9
DMA,2007,0,0,,,0,,453,,392,501,-502,-121.6
DMA,2008,0,0,,,0,,518,,462,512,-513,-113.5
DMA,2009,0,0,,,0,,559,,514,553,-523,-108.4
DMA,2010,0,0,,,0,,582,,523,577,-560,-117.9
DMA,2011,0,0,,,0,,592,,479,631,-662,-139
DOM,1970,0,0,,,0,,143,,76,335,-373,-19.6
DOM,1971,0,0,,,0,,185,,81,384,-436,-20.4
DOM,1972,0,0,,,0,,216,,82,424,-503,-19.8
DOM,1973,0,0,,,0,,251,,83,456,-540,-18
DOM,1974,0,0,,,0,,275,,85,553,-656,-17.5
DOM,1975,0,0,,,0,,333,,92,641,-770,-16.7
DOM,1976,0,0,,,0,,371,,98,793,-943,-18.6
DOM,1977,0,0,,,0,,415,,90,948,-1093,-18.6
DOM,1978,0,0,,,0,,421,,75,1149,-1341,-22.1
DOM,1979,0,0,,,0,,476,,92,1450,-1596,-22.6
DOM,1980,0,0,,,0,,487,,81,1858,-2062,-23.8
DOM,1981,0,0,,,0,,523,,75,2129,-2352,-24.3
DOM,1982,0,0,,,0,,540,,94,2340,-2657,-29.1
DOM,1983,0,0,,,0,,577,,99,2719,-3026,-32
DOM,1984,0,0,,,0,,804,,118,2888,-3320,-22.4
DOM,1985,0,0,,,0,,362,,183,3251,-3090,-47.6
DOM,1986,0,0,,,0,,381,,148,3422,-3279,-41.6
DOM,1987,0,0,,,0,,323,,183,3641,-3599,-43.4
DOM,1988,0,0,,,0,,430,,266,3685,-3595,-47.3
DOM,1989,0,0,,,0,,609,,364,3749,-3829,-44.6
DOM,1990,0,0,,,0,,646,,275,4058,-4368,-54.7
DOM,1991,0,0,,,0,,686,,471,4168,-3941,-40.3
DOM,1992,0,0,,,7,,806,,343,4281,-4238,-36.9
DOM,1993,0,0,,,18,,898,,392,4511,-4348,-33.7
DOM,1994,0,0,,,30,,1088,,254,4647,-5199,-36.9
DOM,1995,85,0,,,45,,1342,,520,4736,-5064,-32.6
DOM,1996,98,0,,,58,,1343,,481,4686,-5042,-29.6
DOM,1997,113,0,,,60,,1619,,704,4790,-5140,-26.7
DOM,1998,148,0,,,61,,1926,,775,4990,-5431,-26.6
DOM,1999,557,0,,,58,,2637,,832,5248,-5743,-26.8
DOM,2000,177,0,,,119,,3179,,999,5713,-6969,-29.5
DOM,2001,11,15,,,91,,3754,,1160,6332,-7740,-31.6
DOM,2002,12,53,84,1031,106,,3775,,2573,7291,-7960,-32
DOM,2003,18,53,97,1402,155,,3734,,3746,8923,-8538,-42.2
DOM,2004,20,53,102,1600,180,,4515,,4180,9848,-9238,-42.8
DOM,2005,19,53,185,2038,529,,9395,,4200,10063,-12919,-38.5
DOM,2006,2,53,532,3265,973,,10926,,7241,12263,-12911,-36.2
DOM,2007,2,53,359,3938,1558,,13184,,7865,13394,-14659,-35.8
DOM,2008,12,53,241,2854,1417,,15866,,7345,13328,-18201,-40
DOM,2009,10,53,197,3020,947,,17531,,7076,14213,-20879,-44.7
DOM,2010,11,53,206,3869,743,,19649,,6564,17150,-26058,-50.4
DOM,2011,7,53,173,4406,664,,21851,,6524,18848,-29803,-53.6
ECU,1970,0,0,,,0,,211,,197,405,-364,-19.5
ECU,1971,0,0,,,0,,390,,223,434,-564,-28.2
ECU,1972,0,0,,,0,,489,,280,538,-626,-26.6
ECU,1973,0,0,,,0,,597,,317,576,-646,-20.7
ECU,1974,0,0,,,0,,726,,321,711,-798,-17.2
ECU,1975,0,0,,,0,,870,,370,996,-1242,-23
ECU,1976,0,0,,,0,,918,,429,1216,-1227,-18.4
ECU,1977,0,0,,,0,,980,,632,2486,-2211,-26.6
ECU,1978,0,0,,,0,,1056,,712,4089,-3797,-39.7
ECU,1979,0,0,,,0,,1083,,758,4638,-4240,-36.2
ECU,1980,0,0,,,1,,1185,,877,6110,-5404,-31.5
ECU,1981,0,0,,,1,,1310,,772,7773,-7678,-43.7
ECU,1982,0,0,,,2,,1237,,757,7808,-7982,-45.5
ECU,1983,0,0,,,11,,1152,,1651,7693,-6539,-42.4
ECU,1984,0,0,,,14,,1186,,1817,8400,-7143,-43.5
ECU,1985,0,0,,,17,,1056,,2114,8792,-6999,-36.4
ECU,1986,0,0,,,23,,954,,1930,9418,-7776,-55.2
ECU,1987,0,0,,,23,,933,,1780,10554,-9192,-69.8
ECU,1988,0,0,,,20,,1015,,2178,10817,-9236,-73.8
ECU,1989,0,0,,,17,,1162,,2668,11385,-9321,-75.8
ECU,1990,0,0,,,21,,1344,,2507,12172,-10150,-81.3
ECU,1991,0,0,,,20,,1514,,2806,12522,-10285,-73.4
ECU,1992,0,0,,,26,,1812,,2841,12795,-10873,-71
ECU,1993,0,3,0,0,45,,2590,,2484,13819,-12503,-69.9
ECU,1994,0,20,0,191,120,,3166,,3494,15192,-12920,-59.9
ECU,1995,0,51,0,5999,192,,3619,,2271,14752,-14332,-61.2
ECU,1996,0,66,0,6013,226,,4118,,3602,15297,-13795,-56.3
ECU,1997,0,122,0,6334,261,,4842,,3952,16022,-14680,-53.3
ECU,1998,0,84,0,6383,314,,5712,,3215,17489,-18136,-64.7
ECU,1999,0,29,0,6411,176,,6361,,3667,17201,-18105,-89.9
ECU,2000,0,28,0,3963,204,,6337,,3711,14491,-15994,-85.6
ECU,2001,0,72,0,4079,199,,6876,,3635,14198,-16472,-66.4
ECU,2002,0,108,428,4078,188,,7659,,5357,15330,-16838,-58.5
ECU,2003,0,170,740,4077,213,,8531,,5887,15232,-17020,-52.5
ECU,2004,26,218,931,4076,231,,9367,,7030,15704,-16932,-45.5
ECU,2005,53,249,1159,4723,236,,9861,,8141,16208,-16174,-38.7
ECU,2006,129,297,1800,3980,255,,10132,,10930,16552,-14178,-30.3
ECU,2007,182,290,1916,3976,263,,10326,,13008,17865,-12212,-23.9
ECU,2008,99,309,1699,3971,265,,12870,,14569,17628,-12135,-20
ECU,2009,262,271,1851,979,312,,14332,,16183,16579,-11551,-20
ECU,2010,880,297,2572,969,332,,14220,,16792,17276,-12354,-19.4
ECU,2011,928,271,2524,960,344,,16712,,19260,19060,-13847,-19
EGY,1970,0,0,,,0,,53,,480,1802,-1300,-17.2
EGY,1971,0,0,,,0,,52,,510,2049,-1534,-18.8
EGY,1972,0,0,,,0,,52,,596,1952,-1357,-15.6
EGY,1973,0,0,,,0,,51,,1001,1992,-782,-8.8
EGY,1974,0,0,,,0,,56,,1845,2209,-169,-1.5
EGY,1975,0,0,,,0,,66,,2534,4835,-2173,-15
EGY,1976,0,0,,,0,,127,,3022,6357,-3222,-18.8
EGY,1977,0,0,,,7,,232,,3991,11734,-7536,-35.9
EGY,1978,0,0,,,29,,550,,5205,12858,-7681,-30.7
EGY,1979,0,0,,,27,,1766,,3784,14906,-12331,-69
EGY,1980,0,0,,,37,,2314,,5352,19131,-15010,-67.1
EGY,1981,0,0,,,45,,3067,,6283,22078,-18100,-73.9
EGY,1982,0,0,,,49,,3360,,9613,27323,-20323,-70.1
EGY,1983,0,0,,,64,,3850,,11373,30213,-21854,-61.7
EGY,1984,0,0,,,74,,4580,,11041,32184,-24911,-62.5
EGY,1985,0,0,,,141,,5757,,11883,36113,-29055,-62.6
EGY,1986,0,0,,,169,,6975,,16632,39868,-29213,-56.8
EGY,1987,0,0,,,278,,7922,,23400,44121,-26987,-36.7
EGY,1988,0,0,,,342,,9112,,27204,46112,-26414,-30
EGY,1989,0,0,,,256,,10362,,13068,45646,-41165,-37.5
EGY,1990,0,0,,,187,,11096,,17548,32963,-23641,-25.9
EGY,1991,0,0,,,187,,11349,,20463,32593,-17967,-39
EGY,1992,0,0,,,184,,11808,,22479,31138,-9474,-22.6
EGY,1993,0,0,,,176,,12301,,25598,30622,-4245,-9
EGY,1994,0,0,,,227,,13557,,27969,32469,-4350,-8.4
EGY,1995,0,3,,,328,,14155,,27267,33444,-3825,-6.4
EGY,1996,0,4,,,324,,14791,,24497,31484,-4059,-6
EGY,1997,346,942,,,421,,15682,,23351,29926,-3767,-5
EGY,1998,553,510,,,474,,16758,,21616,32267,-8769,-10.3
EGY,1999,741,1830,,,479,,17823,,19862,31053,-15140,-16.8
EGY,2000,634,1179,,,492,,19058,,20215,29172,-14950,-15.1
EGY,2001,528,2100,779,1204,470,,19568,,19672,27931,-16003,-16.8
EGY,2002,445,2313,676,749,562,,20215,,20707,28838,-16409,-18.8
EGY,2003,465,2330,924,695,657,,20452,,23317,29703,-14457,-17.8
EGY,2004,782,1946,1008,584,838,,21706,,26539,31099,-12319,-15.6
EGY,2005,898,2676,1252,3382,880,,27081,,36723,31245,-1892,-2.1
EGY,2006,886,3178,1548,2885,1088,,37124,,42506,30267,-1627,-1.5
EGY,2007,1098,0,1681,4032,1827,,48702,,41345,34226,-8471,-6.5
EGY,2008,911,1495,1036,2938,3675,,58197,,30643,32887,-25134,-15.5
EGY,2009,966,1757,3155,2351,3915,,64908,,32716,33973,-30788,-16.3
EGY,2010,961,3481,8730,14760,5095,,71294,,38398,46685,-43395,-19.9
EGY,2011,796,2770,2573,3756,5639,,70811,,33555,35008,-53684,-22.8
SLV,1970,0,0,,,0,,87,,64,204,-181,-14.4
SLV,1971,0,0,,,0,,90,,77,231,-198,-14.9
SLV,1972,0,0,,,0,,98,,93,278,-219,-15.4
SLV,1973,0,0,,,0,,104,,120,283,-225,-14.1
SLV,1974,0,0,,,0,,132,,153,419,-321,-16.2
SLV,1975,0,0,,,0,,155,,179,491,-360,-14.5
SLV,1976,0,0,,,0,,168,,219,568,-332,-12
SLV,1977,0,0,,,0,,200,,264,814,-538,-16.4
SLV,1978,0,0,,,0,,231,,338,998,-624,-17.7
SLV,1979,0,0,,,0,,224,,405,974,-651,-16.5
SLV,1980,0,0,,,0,,243,,528,997,-634,-16.3
SLV,1981,0,0,,,0,,243,,604,1220,-787,-22.9
SLV,1982,0,0,,,0,,264,,605,1536,-1086,-32
SLV,1983,0,0,,,0,,321,,650,1840,-1351,-41.6
SLV,1984,0,0,,,0,,350,,671,1928,-1441,-60.6
SLV,1985,0,0,,,0,,458,,722,1947,-1503,-65
SLV,1986,0,0,,,0,,319,,668,1955,-1437,-61.7
SLV,1987,0,0,,,0,,384,,658,2074,-1613,-68.2
SLV,1988,0,0,,,0,,451,,648,2099,-1741,-63
SLV,1989,0,0,,,0,,546,,649,2172,-1803,-57.1
SLV,1990,0,0,,,0,,384,,670,2232,-1532,-31.9
SLV,1991,0,0,,,0,,432,,655,2273,-1762,-33.2
SLV,1992,0,0,,,0,,459,,655,2347,-1729,-29
SLV,1993,0,0,0,0,0,,546,,636,2043,-1417,-20.4
SLV,1994,0,0,0,0,0,,575,,645,2198,-1479,-18.3
SLV,1995,0,0,0,0,0,,664,,621,2530,-1815,-19.1
SLV,1996,0,0,0,241,56,,686,,616,3914,-2991,-29
SLV,1997,0,0,0,357,56,,746,,636,4510,-3257,-29.3
SLV,1998,0,0,0,131,57,,1869,,624,4442,-4017,-33.5
SLV,1999,0,0,2,205,110,,2015,,750,5040,-4375,-35.1
SLV,2000,0,0,11,203,104,,2204,,1007,5358,-4679,-35.6
SLV,2001,18,2,135,350,64,,2480,,1560,6097,-5344,-38.7
SLV,2002,260,0,336,949,128,,2959,,1901,6610,-5808,-40.6
SLV,2003,260,0,599,1403,146,,3117,,2157,7917,-6678,-44.4
SLV,2004,258,0,811,1570,93,,3543,,2507,8211,-7141,-45.2
SLV,2005,76,0,678,1786,310,,4081,,3207,9011,-7776,-45.5
SLV,2006,76,0,615,2719,284,,4414,,3437,10054,-8856,-47.7
SLV,2007,98,0,685,2619,379,,5997,,3983,9724,-9150,-45.5
SLV,2008,104,0,486,1573,459,,7221,,3673,9396,-9938,-46.4
SLV,2009,124,0,114,2237,6,,7505,,4010,9532,-10029,-48.5
SLV,2010,125,0,236,2850,6,,7677,,3992,9917,-10902,-50.9
SLV,2011,130,0,133,2798,6,,8224,,4056,10829,-12709,-55
GNQ,1970,0,0,,,0,,0,,0,5,30,132.9
GNQ,1971,0,0,,,0,,0,,0,9,24,95.8
GNQ,1972,0,0,,,0,,0,,0,14,13,45.8
GNQ,1973,0,0,,,0,,0,,0,20,13,34.6
GNQ,1974,0,0,,,0,,0,,0,26,24,50.8
GNQ,1975,0,0,,,0,,0,,0,25,16,29
GNQ,1976,0,0,,,0,,0,,0,28,6,11
GNQ,1977,0,0,,,0,,0,,0,49,-21,-35.1
GNQ,1978,0,0,,,0,,0,,0,39,-10,
GNQ,1979,0,0,,,0,,0,,0,41,-4,
GNQ,1980,0,0,,,0,,0,,0,76,-52,
GNQ,1981,0,0,,,0,,0,,0,92,-85,
GNQ,1982,0,0,,,0,,0,,0,117,-115,
GNQ,1983,0,0,,,0,,1,,3,122,-119,
GNQ,1984,0,0,,,0,,3,,4,116,-114,
GNQ,1985,0,0,,,0,,6,,7,132,-127,-212.7
GNQ,1986,0,0,,,0,,11,,7,159,-160,-217.5
GNQ,1987,0,0,,,0,,13,,18,196,-190,-211.9
GNQ,1988,0,0,,,0,,13,,19,211,-199,-206.4
GNQ,1989,0,0,,,0,,14,,19,229,-218,-257.4
GNQ,1990,0,0,,,0,,25,,22,241,-244,-226.1
GNQ,1991,0,0,,,0,,67,,22,254,-289,-271.1
GNQ,1992,0,0,,,0,,73,,26,255,-289,-222.9
GNQ,1993,0,0,,,0,,95,,31,264,-328,-250.6
GNQ,1994,0,0,,,0,,112,,32,288,-367,-379.3
GNQ,1995,0,0,,,0,,175,,60,292,-407,-298.5
GNQ,1996,0,0,,,0,,423,,88,282,-617,-276.3
GNQ,1997,0,0,,,0,,476,,52,283,-703,-165.3
GNQ,1998,0,0,,,0,,751,,48,306,-1008,-283.1
GNQ,1999,0,0,,,0,,905,,70,271,-1103,-184.8
GNQ,2000,0,0,,,0,,1060,,57,248,-1228,-122.2
GNQ,2001,0,0,,,0,,2001,,265,239,-1903,-135.6
GNQ,2002,0,0,,,0,,2324,,699,260,-1797,-103.5
GNQ,2003,0,0,,,0,,3014,,1047,319,-2048,-85.8
GNQ,2004,0,0,,,0,,3355,,1126,296,-1579,-37.3
GNQ,2005,0,0,,,0,,4124,,1344,272,-950,-14.3
GNQ,2006,0,0,,,0,,4593,,3043,278,1238,15.9
GNQ,2007,0,0,,,0,,5836,,5376,258,3127,30.3
GNQ,2008,0,0,,,0,,5042,,7321,242,6468,41.8
GNQ,2009,0,0,,,0,,6679,,8621,741,4304,41.7
GNQ,2010,0,0,,,0,,8048,,9322,845,2872,23.6
GNQ,2011,0,0,,,0,,8785,,9448,1448,2497,15
ERI,1970,,,,,,,,,,,,
ERI,1971,,,,,,,,,,,,
ERI,1972,,,,,,,,,,,,
ERI,1973,,,,,,,,,,,,
ERI,1974,,,,,,,,,,,,
ERI,1975,,,,,,,,,,,,
ERI,1976,,,,,,,,,,,,
ERI,1977,,,,,,,,,,,,
ERI,1978,,,,,,,,,,,,
ERI,1979,,,,,,,,,,,,
ERI,1980,,,,,,,,,,,,
ERI,1981,,,,,,,,,,,,
ERI,1982,,,,,,,,,,,,
ERI,1983,,,,,,,,,,,,
ERI,1984,,,,,,,,,,,,
ERI,1985,,,,,,,,,,,,
ERI,1986,,,,,,,,,,,,
ERI,1987,,,,,,,,,,,,
ERI,1988,,,,,,,,,,,,
ERI,1989,,,,,,,,,,,,
ERI,1990,,,,,,,,,,,,
ERI,1991,,,,,,,,,,,,
ERI,1992,,,,,,,,,,,,
ERI,1993,,,,,,,,,,,,
ERI,1994,,,,,,,,,,,,
ERI,1995,0,0,,,0,,0,,362,39,363,58.1
ERI,1996,0,0,,,0,,37,,345,46,344,45.9
ERI,1997,0,0,,,0,,78,,53,75,99,12.9
ERI,1998,0,0,,,0,,226,,74,140,-269,-33.3
ERI,1999,0,0,,,0,,310,,113,272,-435,-54.8
ERI,2000,0,0,,,0,,337,,104,329,-537,-76
ERI,2001,0,0,,,0,,350,,216,422,-516,-68.6
ERI,2002,0,0,,,0,,372,,264,489,-567,-77.8
ERI,2003,0,0,,,0,,397,,317,542,-598,-68.7
ERI,2004,0,0,,,0,,421,,350,599,-636,-57.3
ERI,2005,0,0,,,0,,423,,241,687,-840,-76.5
ERI,2006,0,0,,,0,,438,,232,702,-883,-72.9
ERI,2007,0,0,,,0,,445,,189,764,-987,-74.9
ERI,2008,0,0,,,0,,617,,178,855,-1236,-89.6
ERI,2009,0,0,,,0,,721,,237,912,-1307,-70.4
ERI,2010,0,0,,,0,,868,,323,969,-1400,-66.2
ERI,2011,0,0,,,0,,959,,385,935,-1394,-53.5
EST,1970,,,,,,,,,,,,
EST,1971,,,,,,,,,,,,
EST,1972,,,,,,,,,,,,
EST,1973,,,,,,,,,,,,
EST,1974,,,,,,,,,,,,
EST,1975,,,,,,,,,,,,
EST,1976,,,,,,,,,,,,
EST,1977,,,,,,,,,,,,
EST,1978,,,,,,,,,,,,
EST,1979,,,,,,,,,,,,
EST,1980,,,,,,,,,,,,
EST,1981,,,,,,,,,,,,
EST,1982,,,,,,,,,,,,
EST,1983,,,,,,,,,,,,
EST,1984,,,,,,,,,,,,
EST,1985,,,,,,,,,,,,
EST,1986,,,,,,,,,,,,
EST,1987,,,,,,,,,,,,
EST,1988,,,,,,,,,,,,
EST,1989,,,,,,,,,,,,
EST,1990,,,,,,,,,,,,
EST,1991,,,,,,,,,,,,
EST,1992,0,0,,,60,,96,,89,239,-16,-1.7
EST,1993,0,0,,,79,,258,,234,465,-25,-1.4
EST,1994,13,0,,,93,,473,,389,581,-116,-4.8
EST,1995,9,0,,,114,,674,,526,767,-213,-5.6
EST,1996,26,76,95,41,108,,825,,571,1074,-634,-13.4
EST,1997,98,573,151,381,215,,1148,,971,2037,-1715,-33.9
EST,1998,32,301,180,402,198,,1822,,1257,2329,-2154,-38.5
EST,1999,12,501,293,271,281,,2467,,1265,2232,-2787,-48.7
EST,2000,26,432,245,330,259,,2645,,1396,2303,-2778,-48.8
EST,2001,23,403,240,361,442,,3160,,1625,2449,-3100,-49.6
EST,2002,37,635,787,744,676,,4226,,2349,3621,-4413,-60.1
EST,2003,210,950,1350,1434,1028,,7002,,3488,5411,-7252,-73.5
EST,2004,535,1942,1709,2563,1419,,10059,,5052,8073,-11268,-93.6
EST,2005,1015,1196,1948,2185,1940,,11290,,5871,9420,-11120,-79.9
EST,2006,1787,1885,3035,2014,3597,,12699,,7338,13968,-13036,-77.5
EST,2007,2941,2443,3473,2152,6167,,16747,,10525,20857,-17061,-77.5
EST,2008,1123,731,2638,2173,6630,,16387,,9865,21765,-17293,-72.4
EST,2009,1591,878,3416,995,6632,,16812,,9499,20332,-16352,-85.3
EST,2010,2134,1193,3200,701,5775,,16696,,11252,17781,-14031,-73.8
EST,2011,2079,821,3332,896,4740,,16727,,15133,16620,-12037,-54.2
ETH,1970,0,0,,,0,,17,,0,142,-95,-3
ETH,1971,0,0,,,0,,23,,0,180,-143,-4.3
ETH,1972,0,0,,,0,,32,,0,210,-159,-4.3
ETH,1973,0,0,,,0,,63,,0,245,-142,-3.3
ETH,1974,0,0,,,0,,92,,0,270,-99,-2.1
ETH,1975,0,0,,,0,,112,,0,333,-167,-3.5
ETH,1976,0,0,,,0,,116,,0,397,-218,-4.2
ETH,1977,0,0,,,0,,122,,249,446,-105,-1.8
ETH,1978,0,0,,,0,,122,,231,524,-262,-4.2
ETH,1979,0,0,,,0,,122,,273,624,-300,-4.4
ETH,1980,0,0,,,0,,123,,156,754,-641,-8.7
ETH,1981,0,0,,,0,,123,,335,1091,-612,-8.1
ETH,1982,0,0,,,0,,125,,287,1191,-847,-10.7
ETH,1983,0,0,,,0,,122,,206,1401,-1191,-13.5
ETH,1984,0,0,,,0,,127,,130,1638,-1591,-19.1
ETH,1985,0,0,,,0,,127,,244,2081,-1817,-18.7
ETH,1986,0,0,,,0,,127,,380,2574,-2071,-20.5
ETH,1987,0,0,,,0,,124,,444,3110,-2668,-24.7
ETH,1988,0,0,,,0,,126,,226,3460,-3296,-29.4
ETH,1989,0,0,,,0,,126,,289,3726,-3516,-29.8
ETH,1990,0,0,,,0,,138,,279,8405,-8243,-65.9
ETH,1991,0,0,,,0,,144,,377,8779,-8491,-61.4
ETH,1992,0,0,,,0,,144,,647,9026,-8291,-56.8
ETH,1993,0,0,,,0,,147,,928,9220,-7983,-87.9
ETH,1994,0,0,,,0,,164,,1328,9621,-7913,-98
ETH,1995,0,0,,,0,,179,,1421,9787,-7774,-92.9
ETH,1996,0,0,,,0,,200,,1320,9872,-8020,-91.5
ETH,1997,0,0,,,0,,489,,1128,5093,-3953,-44.7
ETH,1998,0,0,,,0,,823,,918,5153,-4546,-56.7
ETH,1999,0,0,,,0,,861,,443,5309,-5268,-66.9
ETH,2000,0,0,,,0,,914,,503,5452,-5556,-68
ETH,2001,0,0,,,0,,1183,,536,5614,-5828,-71.4
ETH,2002,0,0,,,0,,1565,,1049,6125,-5759,-73.9
ETH,2003,0,0,,,0,,2086,,1370,6782,-6542,-76.4
ETH,2004,0,0,,,0,,2715,,1492,7200,-6926,-68.9
ETH,2005,0,0,,,0,,3204,,1212,5917,-6866,-55.8
ETH,2006,0,0,,,0,,4209,,783,5999,-8558,-56.4
ETH,2007,0,0,,,0,,4926,,932,2188,-4892,-25
ETH,2008,0,0,,,0,,6246,,606,2793,-7563,-28.4
ETH,2009,0,0,,,0,,5237,,648,4137,-6946,-21.5
ETH,2010,0,0,,,0,,4726,,972,5373,-6482,-21.8
ETH,2011,0,0,,,0,,5923,,1023,6631,-8175,-25.8
FJI,1970,0,0,,,0,,101,,,13,,
FJI,1971,0,0,,,0,,108,,,18,,
FJI,1972,0,0,,,0,,116,,,28,,
FJI,1973,0,0,,,0,,132,,,62,,
FJI,1974,0,0,,,0,,146,,,75,,
FJI,1975,0,0,,,0,,160,,,78,,
FJI,1976,0,0,,,0,,167,,,86,,
FJI,1977,0,0,,,0,,185,,142,143,-39,-5.2
FJI,1978,0,0,,,0,,197,,127,116,-51,-6
FJI,1979,0,0,,,0,,207,,73,155,-152,-14.6
FJI,1980,0,0,,,2,,243,,115,233,-191,-15.5
FJI,1981,0,0,,,1,,279,,92,296,-348,-27.5
FJI,1982,0,0,,,1,,316,,20,326,-493,-40.4
FJI,1983,0,0,,,2,,348,,32,351,-550,-47.8
FJI,1984,0,0,,,2,,372,,17,329,-564,-46.8
FJI,1985,0,0,,,2,,393,,53,391,-598,-51.2
FJI,1986,0,0,,,2,,384,,146,460,-524,-39.7
FJI,1987,0,0,,,4,,297,,37,390,-513,-42.6
FJI,1988,0,0,,,10,,325,,108,412,-386,-34
FJI,1989,0,0,,,22,,310,,152,367,-291,-24
FJI,1990,0,0,,,25,,284,,212,391,-178,-13
FJI,1991,0,0,,,31,,284,,224,339,-96,-6.8
FJI,1992,0,0,,,36,,339,,214,399,-171,-10.9
FJI,1993,0,0,,,35,,419,,169,356,-302,-18
FJI,1994,0,0,,,32,,526,,202,338,-357,-19.1
FJI,1995,0,0,,,43,,583,,313,347,-225,-11.1
FJI,1996,0,0,,,70,,605,,310,376,-174,-8.1
FJI,1997,0,0,,,42,,559,,344,367,-180,-8.3
FJI,1998,0,0,,,14,,535,,165,333,-303,-17.9
FJI,1999,0,0,,,35,,399,,228,420,-127,-6.6
FJI,2000,0,0,,,39,,356,,128,363,-141,-8.2
FJI,2001,0,0,,,42,,364,,209,349,-95,-5.6
FJI,2002,0,2,,,50,,434,,259,379,-146,-7.8
FJI,2003,0,10,,,56,,571,,332,428,-197,-8.3
FJI,2004,0,0,,,62,,860,,280,402,-443,-15.9
FJI,2005,0,0,,,68,,1068,,257,427,-854,-28.4
FJI,2006,0,0,,,48,,1475,,386,610,-1341,-43.2
FJI,2007,0,0,,,45,,1948,,297,750,-1836,-53.9
FJI,2008,0,0,,,34,,2003,,460,764,-1957,-53.9
