iso3c,year,Exports_USD_constant,Imports_USD_constant,Penn_GDP_PPP_total
JOR,1951,,,
JOR,1952,,,
JOR,1953,,,
JOR,1954,,,1644.544921875
JOR,1955,,,1362.43884277344
JOR,1956,,,1969.29565429688
JOR,1957,,,2049.53393554688
JOR,1958,,,2326.9208984375
JOR,1959,,,2683.7802734375
JOR,1960,,,2830.19580078125
JOR,1961,,,3375.38891601563
JOR,1962,,,3436.14086914063
JOR,1963,,,3683.1689453125
JOR,1964,,,4245.67822265625
JOR,1965,,,4749.5029296875
JOR,1966,,,4973.3818359375
JOR,1967,,,5473.2998046875
JOR,1968,,,5433.1044921875
JOR,1969,,,5634.48291015625
JOR,1970,,,5038.24853515625
JOR,1971,,,5031.78173828125
JOR,1972,,,5379.23779296875
JOR,1973,,,5156.326171875
JOR,1974,,,5319.53515625
JOR,1975,,,4947.8681640625
JOR,1976,1963183986.3679,3171930769.46302,5749.05322265625
JOR,1977,2287876128.3444,4023939414.01382,5807.94091796875
JOR,1978,2526940565.89607,4299154377.65297,7312.72607421875
JOR,1979,2843776854.46688,5767537147.31156,8330.701171875
JOR,1980,3366633538.92545,6193905969.50845,9883.5029296875
JOR,1981,4032944314.6599,7507177253.95461,9960.36328125
JOR,1982,3940278846.20554,6928225352.87752,10426.4287109375
JOR,1983,3748742870.60696,6301242550.97183,10606.3330078125
JOR,1984,4145361015.85014,7004296173.16747,12187.6318359375
JOR,1985,4320341277.40915,6486205198.80849,11652.958984375
JOR,1986,3726290082.94271,5208634946.78662,11810.3193359375
JOR,1987,4578409598.81078,6785023882.29155,13793.5341796875
JOR,1988,5557537261.64133,7433203845.82034,14521.7734375
JOR,1989,5426383478.019,8148387737.60931,15514.4677734375
JOR,1990,5761013439.20831,7525731588.06679,13202.271484375
JOR,1991,5658436850.00622,6730096813.11581,11212.2060546875
JOR,1992,5571469741.76967,7881227976.87466,12666.439453125
JOR,1993,5796692252.84381,8152082368.34733,13425.45703125
JOR,1994,5737599217.76,7332113019.16249,14309.9052734375
JOR,1995,6647408965.46543,7989146523.47706,15113.8671875
JOR,1996,6801273849.26857,8663108427.25865,14966.87109375
JOR,1997,6598350596.71661,8106587294.77966,16008.4697265625
JOR,1998,6174664684.79496,7846313152.97389,16207.6904296875
JOR,1999,6120031501.41559,7513035288.46651,16853.21875
JOR,2000,6157940240.90332,9018604816.06654,18019.166015625
JOR,2001,6495774007.51453,9373043179.90772,19314.212890625
JOR,2002,7770176632.05781,9489425926.24364,21662.978515625
JOR,2003,8071216622.10739,10118950781.4243,22105.537109375
JOR,2004,9672303384.00078,14244190126.549,25041.892578125
JOR,2005,10694724387.2433,16537988254.3331,31914.9609375
JOR,2006,11479658287.2244,17251097081.8824,35892.4296875
JOR,2007,11993656196.161,18550351740.9778,42783.5703125
JOR,2008,12458595736.3487,19803053301.5389,56401.578125
JOR,2009,11325793403.4213,18738680185.0486,64846.7265625
JOR,2010,12751830985.9155,18241408450.7042,67165.3125
JOR,2011,12595736176.2602,18048847906.7667,78124.546875
JOR,2012,12361593961.7771,19016940751.2881,82312.9765625
JOR,2013,12435181514.9004,19556533484.3,81079.7734375
JOR,2014,13202276008.0638,19592506333.1676,83473.375
JOR,2015,12223338558.9395,18886803680.3853,85362.6953125
JOR,2016,12328145073.9938,18148302253.6355,85125.828125
JOR,2017,12689393062.0534,19310013667.0613,87291.5
JOR,2018,13079630086.1918,19625305107.135,
JOR,2019,,,
JPN,1950,,,213262.65625
JPN,1951,,,235880.609375
JPN,1952,,,259349.265625
JPN,1953,,,270576.375
JPN,1954,,,285145.6875
JPN,1955,,,308146.8125
JPN,1956,,,329428.375
JPN,1957,,,353090.15625
JPN,1958,,,378672.03125
JPN,1959,,,414577.28125
JPN,1960,,,468763.9375
JPN,1961,,,520715.1875
JPN,1962,,,570747.25
JPN,1963,,,618169.125
JPN,1964,,,688342.9375
JPN,1965,,,731082.5625
JPN,1966,,,806476.625
JPN,1967,,,890963
JPN,1968,,,1004463.375
JPN,1969,,,1127786.375
JPN,1970,80135122076.6823,145770073180.38,1246114.625
JPN,1971,92953110572.0309,156039909643.673,1320276.875
JPN,1972,96782853636.3399,172425908117.3,1440492.25
JPN,1973,101852724398.717,214381934762.87,1556929.125
JPN,1974,125422298404.672,223345506542.438,1545859.125
JPN,1975,124226486507.228,200362253307.718,1615617.25
JPN,1976,144849774416.044,213737043838.436,1724382
JPN,1977,161842740372.157,222478097343.376,1842337.5
JPN,1978,161433891355.788,237854522165.778,1982073.25
JPN,1979,168382895100.01,268567194898.334,2114868
JPN,1980,196978738836.81,247723619699.761,2236475.75
JPN,1981,223391399580.796,253728877574.067,2234408.75
JPN,1982,226713820162.656,252269303687.659,2202805.5
JPN,1983,237976243054.065,244121542150.345,2166438.25
JPN,1984,274513543358.75,270035172410.526,2175639.5
JPN,1985,289014451995.909,263073381981.307,2244670.75
JPN,1986,274604472764.88,274290018797.529,2444887
JPN,1987,274881924027.537,300001139913.164,2615320.5
JPN,1988,293578408690.221,356998846676.628,2879592.25
JPN,1989,321708236281.164,420547939698.29,3089432.75
JPN,1990,345594691621.901,454884011451.904,3334518.75
JPN,1991,364354127410.633,449718951091.747,3542619.5
JPN,1992,381123608136.086,446632840990.255,3670709.5
JPN,1993,384250180767.714,441270657367.484,3780019.25
JPN,1994,401329754081.208,477774007837.129,3899853
JPN,1995,418277596332.876,539506981616.606,4118308.5
JPN,1996,438392812871.868,599006968925.171,4334093
JPN,1997,486845362568.391,601091305066.782,4359357
JPN,1998,474925450131.252,560767210259.415,4290057.5
JPN,1999,484173436964.31,580985809419.308,4298290.5
JPN,2000,545859712430.177,634824158091.899,4408922
JPN,2001,509244306097.043,641357232354.782,4361749.5
JPN,2002,548785774065.237,645763960599.433,4352179.5
JPN,2003,601007231039.821,667697424429.744,4426922
JPN,2004,686794461982,721918170689.957,4540390
JPN,2005,736031569240.778,765955292205.573,4651350.5
JPN,2006,811948296651.168,802009460158.968,4714775
JPN,2007,882361463512.523,819529732685.906,4803984.5
JPN,2008,896108124389.125,825239844254.178,4715247.5
JPN,2009,686178939853.289,696086405828.419,4494228.5
JPN,2010,857109901329.889,773859611898.513,4704437.5
JPN,2011,855001038582.468,818773554922.969,4641978.5
JPN,2012,854244459299.261,863065967221.582,4698871.5
JPN,2013,860747077546.125,891319224406.37,4781966
JPN,2014,940713660781.209,965013163826.384,4837115.5
JPN,2015,968383012537.979,972263637504.944,4975035
JPN,2016,984969468690.881,956513165639.446,5057252.5
JPN,2017,1051931981193.56,989287331757.081,5147025.5
JPN,2018,1087951683345.69,1022858608337.48,
JPN,2019,,,
KAZ,1950,,,
KAZ,1951,,,
KAZ,1952,,,
KAZ,1953,,,
KAZ,1954,,,
KAZ,1955,,,
KAZ,1956,,,
KAZ,1957,,,
KAZ,1958,,,
KAZ,1959,,,
KAZ,1960,,,
KAZ,1961,,,
KAZ,1962,,,
KAZ,1963,,,
KAZ,1964,,,
KAZ,1965,,,
KAZ,1966,,,
KAZ,1967,,,
KAZ,1968,,,
KAZ,1969,,,
KAZ,1970,,,
KAZ,1971,,,
KAZ,1972,,,
KAZ,1973,,,
KAZ,1974,,,
KAZ,1975,,,
KAZ,1976,,,
KAZ,1977,,,
KAZ,1978,,,
KAZ,1979,,,
KAZ,1980,,,
KAZ,1981,,,
KAZ,1982,,,
KAZ,1983,,,
KAZ,1984,,,
KAZ,1985,,,
KAZ,1986,,,
KAZ,1987,,,
KAZ,1988,,,
KAZ,1989,,,
KAZ,1990,53117030735.5424,101528565615.142,181545.5
KAZ,1991,48336497968.9803,71780695889.92,177101.328125
KAZ,1992,42777800704.001,55773600705.699,179342.6875
KAZ,1993,39868910254.0745,41718653329.6822,132026.46875
KAZ,1994,35483330128.4714,39382408741.7958,105173.3203125
KAZ,1995,37257496634.8949,31545309402.1784,89427.4453125
KAZ,1996,38002646567.5929,26151061494.406,88002.9921875
KAZ,1997,38458678326.4039,28112391106.4864,82105.6953125
KAZ,1998,33882095605.5618,26088298946.8194,76574.9453125
KAZ,1999,34898558473.7288,26244828740.5003,73233.4765625
KAZ,2000,44635256287.899,33593380787.8404,83390.09375
KAZ,2001,43831821674.7168,33089480076.0227,94574.125
KAZ,2002,51107904072.7199,34115253958.3795,99426.9140625
KAZ,2003,54940996878.1738,31522494657.5426,112936.7265625
KAZ,2004,61094388528.5293,36219346361.5165,129281.546875
KAZ,2005,61338766082.6435,40601887271.26,156163.84375
KAZ,2006,65509802176.2632,45717725067.4387,191459.109375
KAZ,2007,71471194174.3032,57650051310.0402,223849.390625
KAZ,2008,72114434921.8719,51020295409.3856,260875.671875
KAZ,2009,63532817166.1692,43010109030.1121,247199.21875
KAZ,2010,65502334498.3204,44257402191.9853,293686.625
KAZ,2011,65764343836.3137,45496609453.3609,360374.21875
KAZ,2012,68921032340.4568,56779768597.7944,376610.09375
KAZ,2013,70781900213.6491,61208590548.4224,415048.5
KAZ,2014,69012352708.3079,58760246926.4855,414249.96875
KAZ,2015,66182846247.2672,58701486679.559,380653.5
KAZ,2016,63204618166.1401,57527456945.9677,376472.4375
KAZ,2017,67249713728.7732,56722072548.7242,383264.1875
KAZ,2018,74983430807.582,58537178870.2834,
KAZ,2019,,,
KEN,1950,,,9241.9619140625
KEN,1951,,,11003.1884765625
KEN,1952,,,10162.3564453125
KEN,1953,,,9665.8994140625
KEN,1954,,,10637.3681640625
KEN,1955,,,11283.1884765625
KEN,1956,,,11698.076171875
KEN,1957,,,12251.5556640625
KEN,1958,,,12357.98828125
KEN,1959,,,12019.0576171875
KEN,1960,1274722035.54736,1460431973.04032,13051.3095703125
KEN,1961,1409157454.67112,1488866098.19372,12921.25390625
KEN,1962,1546649952.21197,1517224313.52404,13937.228515625
KEN,1963,1591530607.40237,1471188572.64479,14280.25390625
KEN,1964,1768587180.85448,1600333518.14812,15579.7412109375
KEN,1965,1643204736.19036,1631872210.31088,16420.771484375
KEN,1966,1979477919.63089,1915292602.44121,18090.353515625
KEN,1967,1876469335.66856,1947372376.99817,18806.9375
KEN,1968,2110117908.54354,2092134851.75021,18761.203125
KEN,1969,2303271924.62929,2141246622.23825,20031.517578125
KEN,1970,2369891525.52896,2522653209.30881,18569.87109375
KEN,1971,2478364364.4273,2931174281.28716,20140.921875
KEN,1972,2213008345.62268,2461977909.96125,22184.29296875
KEN,1973,2404375402.02102,2423973963.21233,22913.802734375
KEN,1974,2768796879.05222,2905825656.0068,25561.703125
KEN,1975,2447114735.02094,2213846219.40216,25657.67578125
KEN,1976,2493619973.43184,2155164631.53886,26159.96875
KEN,1977,2563178456.8583,2549663259.65375,29277.853515625
KEN,1978,2606213154.41713,3249551089.97581,31641.841796875
KEN,1979,2486974257.61115,2631130127.45085,31605.341796875
KEN,1980,2622015186.13378,2893882372.64585,33362.66015625
KEN,1981,2512227973.75622,2285116673.70089,34038.23046875
KEN,1982,2592124236.61236,1916602755.54152,35188.59375
KEN,1983,2532903532.61558,1564019546.52513,37163.4765625
KEN,1984,2555055915.59401,1843462008.45924,39767.12890625
KEN,1985,2726692582.90035,1712180826.24554,40626.08203125
KEN,1986,2993141452.42727,2000585499.19665,43887.0546875
KEN,1987,3000909554.36654,2266394770.16805,44461.8203125
KEN,1988,3139169962.939,2470987590.46677,47139.1171875
KEN,1989,3434505542.75194,2712340660.85397,47683.27734375
KEN,1990,4208657504.65564,2803975459.61228,50058.09765625
KEN,1991,4156377878.38943,2678276667.58505,51176.7265625
KEN,1992,4123976326.1437,2615560185.85795,50019.171875
KEN,1993,5423878191.00058,3500008778.43883,53005.53515625
KEN,1994,5361201714.51213,4088780396.06011,61021.46484375
KEN,1995,4950466986.43069,4803972336.58852,58737.05078125
KEN,1996,5176155470.00575,4891429834.42421,61234.14453125
KEN,1997,4625123650.62397,5407631490.95658,62355.05078125
KEN,1998,4399216488.02919,5660745812.21464,62706.83203125
KEN,1999,4807473548.81679,5577015680.68386,63378.203125
KEN,2000,4862037579.50669,5684009634.50438,62713.05078125
KEN,2001,5037429949.47242,6790660861.66894,65294.421875
KEN,2002,5395843363.45132,6024270040.58621,63667.04296875
KEN,2003,5784995184.47835,6020559607.37262,62436.24609375
KEN,2004,6513611779.97363,6760839978.65594,65248.2109375
KEN,2005,7124576784.68745,7771137750.83519,69928.7265625
KEN,2006,7376815886.18797,9738560265.46865,77579.296875
KEN,2007,7831045618.4428,10167606001.1571,83040.8125
KEN,2008,8016782585.12529,11463352539.3561,86587.3671875
KEN,2009,7598381027.64592,12420282508.3541,92422.9140625
KEN,2010,8262811548.69423,13427982209.4778,102715.21875
KEN,2011,9023786086.72527,15205555872.9289,112141.4765625
KEN,2012,9635884955.81876,15996174173.3654,119793.421875
KEN,2013,9427485509.63875,15925265007.1156,125549.453125
KEN,2014,9977823492.90582,17578198907.8606,131340.3125
KEN,2015,10596835014.2785,17784233425.3682,138663.625
KEN,2016,10363800883.3426,17177594913.4887,145352.09375
KEN,2017,9660507719.92507,18664001560.7054,152679.640625
KEN,2018,10051189793.4229,19153546135.4018,
KEN,2019,,,
KGZ,1950,,,
KGZ,1951,,,
KGZ,1952,,,
KGZ,1953,,,
KGZ,1954,,,
KGZ,1955,,,
KGZ,1956,,,
KGZ,1957,,,
KGZ,1958,,,
KGZ,1959,,,
KGZ,1960,,,
KGZ,1961,,,
KGZ,1962,,,
KGZ,1963,,,
KGZ,1964,,,
KGZ,1965,,,
KGZ,1966,,,
KGZ,1967,,,
KGZ,1968,,,
KGZ,1969,,,
KGZ,1970,,,
KGZ,1971,,,
KGZ,1972,,,
KGZ,1973,,,
KGZ,1974,,,
KGZ,1975,,,
KGZ,1976,,,
KGZ,1977,,,
KGZ,1978,,,
KGZ,1979,,,
KGZ,1980,,,
KGZ,1981,,,
KGZ,1982,,,
KGZ,1983,,,
KGZ,1984,,,
KGZ,1985,,,
KGZ,1986,,,
KGZ,1987,,,
KGZ,1988,,,
KGZ,1989,,,
KGZ,1990,,,32030.05859375
KGZ,1991,,,31765.703125
KGZ,1992,,,25083.05078125
KGZ,1993,2189822825.55272,3884358085.94346,21572.029296875
KGZ,1994,1774421174.4521,3023203235.94001,16404.8671875
KGZ,1995,1466316705.01824,2465397924.65839,14122.1416015625
KGZ,1996,1564574564.30565,2635487524.99382,14159.630859375
KGZ,1997,1893956393.33194,2103674297.38514,11495.640625
KGZ,1998,1728493543.11013,2136207944.39489,10427.625
KGZ,1999,1548748510.69722,2031110576.11801,10147.16796875
KGZ,2000,1711495317.21375,2039064706.45526,10053.123046875
KGZ,2001,1656065766.63432,1756774834.45944,9913.6943359375
KGZ,2002,1789864972.54348,1986552972.65233,9918.3720703125
KGZ,2003,1884538600.8312,2304306571.0395,10822.146484375
KGZ,2004,2126036787.74387,2679108836.04854,11434.3681640625
KGZ,2005,1892601529.98587,2852488679.44339,11601.3720703125
KGZ,2006,2060962269.45281,4135896972.54672,13485.5537109375
KGZ,2007,2593665068.81233,4590873002.01109,15307.6650390625
KGZ,2008,2829830591.30488,5214245334.15575,18026.744140625
KGZ,2009,2799223757.65503,4204455201.08106,18125.58984375
KGZ,2010,2471698687.89474,3915960865.28023,18340.859375
KGZ,2011,2860267642.49646,4500492773.73963,22962.80859375
KGZ,2012,2310493430.65437,5056896405.42418,22430.369140625
KGZ,2013,2595569642.25165,5263936003.3929,25347.18359375
KGZ,2014,2434092422.27129,5347732127.40271,35215.94140625
KGZ,2015,2296969776.40633,4642212874.01564,41932.71484375
KGZ,2016,2208852868.02374,4593300256.36055,64259.0546875
KGZ,2017,2344076949.85646,4935258375.88938,63911.95703125
KGZ,2018,2302237737.7148,5266904481.92368,
KGZ,2019,,,
KHM,1950,,,
KHM,1951,,,
KHM,1952,,,
KHM,1953,,,
KHM,1954,,,
KHM,1955,,,
KHM,1956,,,
KHM,1957,,,
KHM,1958,,,
KHM,1959,,,
KHM,1960,,,
KHM,1961,,,
KHM,1962,,,
KHM,1963,,,
KHM,1964,,,
KHM,1965,,,
KHM,1966,,,
KHM,1967,,,
KHM,1968,,,
KHM,1969,,,
KHM,1970,,,11717.896484375
KHM,1971,,,12867.58203125
KHM,1972,,,10897.2685546875
KHM,1973,,,8829.353515625
KHM,1974,,,8073.25634765625
KHM,1975,,,7764.546875
KHM,1976,,,7707.4443359375
KHM,1977,,,6583.19384765625
KHM,1978,,,6580.693359375
KHM,1979,,,5749.57080078125
KHM,1980,,,5528.17333984375
KHM,1981,,,5467.36669921875
KHM,1982,,,5441.63720703125
KHM,1983,,,5684.33251953125
KHM,1984,,,5948.755859375
KHM,1985,,,6203.69384765625
KHM,1986,,,6452.6484375
KHM,1987,,,7758.27490234375
KHM,1988,,,8756.8671875
KHM,1989,,,9328.3994140625
KHM,1990,,,9324.6689453125
KHM,1991,,,10181.541015625
KHM,1992,,,12935.8447265625
KHM,1993,317902727.568362,624803280.291789,11599.3662109375
KHM,1994,552393424.143713,832305638.631691,12961.6982421875
KHM,1995,794147481.540866,1127993111.64582,14249.0244140625
KHM,1996,655428227.421357,1126969105.09818,13562.1025390625
KHM,1997,892070110.038652,1192212741.00542,13986.048828125
KHM,1998,865660071.598385,1172878527.14052,13530.0048828125
KHM,1999,1294814757.42498,1613508727.07274,14587.84765625
KHM,2000,1687085348.49652,1996238812.01904,15710.4150390625
KHM,2001,1968676988.25182,2186976009.35379,16869.341796875
KHM,2002,2225324365.39603,2520595865.16316,18063.140625
KHM,2003,2471972924.73906,2846933398.8409,19523.6640625
KHM,2004,3166199345.53039,3411314610.68362,20788.8828125
KHM,2005,3685156152.89943,4002181461.24926,24367.9765625
KHM,2006,4392163003.94703,4640611175.59824,26117.181640625
KHM,2007,4837823606.66097,5200314924.16139,29545.0625
KHM,2008,5595195618.16292,6375783698.03981,33037.140625
KHM,2009,5043193938.36917,5727997954.41422,31444.119140625
KHM,2010,6080135276.71889,6691507363.64717,33341.18359375
KHM,2011,7228337087.45818,7785547615.42735,36456.44140625
KHM,2012,8271002321.49821,9098484661.85847,39363.59765625
KHM,2013,9430773735.79499,10473243154.2697,44633.33203125
KHM,2014,10494548402.2268,11534718852.1535,45945.0859375
KHM,2015,11251477970.4278,12284577983.4675,49117.24609375
KHM,2016,12221065485.1301,13342751916.4044,48012.296875
KHM,2017,12864098914.8987,13884470982.163,50593.8984375
KHM,2018,13541517662.7149,14448269691.15,
KHM,2019,,,
KIR,1960,,,
KIR,1961,,,
KIR,1962,,,
KIR,1963,,,
KIR,1964,,,
KIR,1965,,,
KIR,1966,,,
KIR,1967,,,
KIR,1968,,,
KIR,1969,,,
KIR,1970,,,
KIR,1971,,,
KIR,1972,,,
KIR,1973,,,
KIR,1974,,,
KIR,1975,,,
KIR,1976,,,
KIR,1977,,,
KIR,1978,,,
KIR,1979,,,
KIR,1980,,,
KIR,1981,,,
KIR,1982,,,
KIR,1983,,,
KIR,1984,,,
KIR,1985,,,
KIR,1986,,,
KIR,1987,,,
KIR,1988,,,
KIR,1989,,,
KIR,1990,,,
KIR,1991,,,
KIR,1992,,,
KIR,1993,,,
KIR,1994,,,
KIR,1995,,,
KIR,1996,,,
KIR,1997,,,
KIR,1998,,,
KIR,1999,,,
KIR,2000,,,
KIR,2001,,,
KIR,2002,,,
KIR,2003,,,
KIR,2004,,,
KIR,2005,,,
KIR,2006,,,
KIR,2007,,,
KIR,2008,,,
KIR,2009,,,
KIR,2010,20409924.7844432,122459548.706659,
KIR,2011,,,
KIR,2012,,,
KIR,2013,,,
KIR,2014,,,
KIR,2015,,,
KIR,2016,,,
KIR,2017,,,
KIR,2018,,,
KIR,2019,,,
KNA,1950,,,
KNA,1951,,,
KNA,1952,,,
KNA,1953,,,
KNA,1954,,,
KNA,1955,,,
KNA,1956,,,
KNA,1957,,,
KNA,1958,,,
KNA,1959,,,
KNA,1960,,,
KNA,1961,,,
KNA,1962,,,
KNA,1963,,,
KNA,1964,,,
KNA,1965,,,
KNA,1966,,,
KNA,1967,,,
KNA,1968,,,
KNA,1969,,,
KNA,1970,,,175.356781005859
KNA,1971,,,186.232330322266
KNA,1972,,,195.356109619141
KNA,1973,,,204.071060180664
KNA,1974,,,213.019653320313
KNA,1975,,,220.803833007813
KNA,1976,,,237.298690795898
KNA,1977,,,238.416168212891
KNA,1978,,,267.583068847656
KNA,1979,,,293.646392822266
KNA,1980,,,318.139221191406
KNA,1981,,,339.374572753906
KNA,1982,,,327.456115722656
KNA,1983,,,334.599914550781
KNA,1984,,,362.348327636719
KNA,1985,,,345.372375488281
KNA,1986,,,389.413330078125
KNA,1987,,,422.929138183594
KNA,1988,,,399.419677734375
KNA,1989,,,430.184844970703
KNA,1990,,,464.314605712891
KNA,1991,,,476.837615966797
KNA,1992,,,458.602905273438
KNA,1993,,,453.181701660156
KNA,1994,,,503.552337646484
KNA,1995,,,520.460632324219
KNA,1996,,,609.454406738281
KNA,1997,,,575.95751953125
KNA,1998,,,597.978088378906
KNA,1999,,,683.016357421875
KNA,2000,,,732.022094726563
KNA,2001,,,443.100799560547
KNA,2002,,,511.925109863281
KNA,2003,,,541.138732910156
KNA,2004,,,614.579711914063
KNA,2005,,,827.234558105469
KNA,2006,,,755.822631835938
KNA,2007,,,760.493530273438
KNA,2008,,,900.777465820313
KNA,2009,,,889.702392578125
KNA,2010,212200333.333333,367327185.185185,917.642456054688
KNA,2011,,,999.987365722656
KNA,2012,,,1030.60900878906
KNA,2013,,,1079.43981933594
KNA,2014,,,1130.0068359375
KNA,2015,,,1075.3486328125
KNA,2016,,,1033.17626953125
KNA,2017,,,1064.564453125
KNA,2018,,,
KNA,2019,,,
KOR,1950,,,
KOR,1951,,,
KOR,1952,,,
KOR,1953,,,20778.96875
KOR,1954,,,21512.611328125
KOR,1955,,,23120.98046875
KOR,1956,,,23676.587890625
KOR,1957,,,25888.857421875
KOR,1958,,,26802.576171875
KOR,1959,,,27282.53515625
KOR,1960,172395747.283232,1482620726.76096,27563.85546875
KOR,1961,233378688.494811,1354599800.52956,29598.103515625
KOR,1962,270054953.847591,1828017725.70825,29835.21875
KOR,1963,309153236.723668,2286990046.37299,33389.4921875
KOR,1964,398940886.337313,1717729427.77241,36313.24609375
KOR,1965,544780941.490112,1948686098.74392,38219.5546875
KOR,1966,778419131.862419,2913514079.27436,43558.92578125
KOR,1967,1011970821.60889,3790370923.33363,45970.45703125
KOR,1968,1396293102.18059,5397206548.78938,51459.578125
KOR,1969,1906041290.20874,6804312229.19898,58522.0625
KOR,1970,2490958522.08491,7427289736.44124,63505.80078125
KOR,1971,3091272865.35918,8923058558.32867,74512.3359375
KOR,1972,4416375952.48002,8930757114.02772,84507.9453125
KOR,1973,6656482659.65205,11968053588.8677,103726.7734375
KOR,1974,6943664737.41438,14307030511.3657,123949.859375
KOR,1975,8425766460.42034,14894975265.146,141788.375
KOR,1976,11706821698.855,18534662098.2803,155562.828125
KOR,1977,14236272999.4352,22611523094.3696,169196.90625
KOR,1978,16587273508.9238,29456836620.2129,185800.140625
KOR,1979,17000400497.8976,33460864089.3517,195169.09375
KOR,1980,18616751192.1949,32311443773.2957,183812.234375
KOR,1981,21185127774.3994,33758512742.8397,195826.578125
KOR,1982,21598773767.1282,34278554505.3418,210283.140625
KOR,1983,25197459303.6181,36597117280.1435,235650.96875
KOR,1984,28743206457.0987,38202568895.586,258837.84375
KOR,1985,29055387215.7265,37460826029.0763,270558.75
KOR,1986,39144387709.6451,49852040679.5143,321149.875
KOR,1987,48000840786.0831,58886771545.7921,372676.84375
KOR,1988,53845515072.3016,66592506796.7867,424689.15625
KOR,1989,51924595674.4497,77065656570.0253,468092.46875
KOR,1990,54309244927.3871,87470989852.6116,529093.125
KOR,1991,61036831101.473,104962540903.983,598171.1875
KOR,1992,68876036818.1264,109958817052.041,646364.4375
KOR,1993,75480273099.7759,117468801386.778,711641.0625
KOR,1994,87982035550.0272,144197494768.875,802555.625
KOR,1995,108276639381.486,176679431275.685,907640.125
KOR,1996,120551597190.806,203235209906.744,1009265
KOR,1997,143248755904.749,208296448024.802,989571.9375
KOR,1998,163665325618.631,158336195062.371,864031.3125
KOR,1999,185069472977.637,197781172446.783,959567.625
KOR,2000,216849370405.195,240884953302.637,1034218.625
KOR,2001,211894182054.407,232119671885.826,1062027
KOR,2002,239507171334.385,266953992912.139,1143330.5
KOR,2003,272780156064.429,295296268968.506,1186950.375
KOR,2004,329032378049.255,331677653687.825,1260010.375
KOR,2005,354750311618.505,357568934511.241,1350345.25
KOR,2006,397618551270.218,401736154061.075,1396782.875
KOR,2007,447942625864.898,448504966433.432,1478737.5
KOR,2008,481521390307.259,462835698116.276,1478746.25
KOR,2009,479954085467.808,431566327382.379,1442728.25
KOR,2010,540896025382.744,506037311179.946,1565360.125
KOR,2011,622755373635.128,578629933887.572,1590356.5
KOR,2012,654427750784.777,592537418008.219,1589351.375
KOR,2013,682306556487.936,602671139325.693,1612983.125
KOR,2014,696154528178.012,611506140246.925,1670355.125
KOR,2015,695245406600.517,624309962882.581,1740982.125
KOR,2016,713050608921.156,653824495420.224,1794292.875
KOR,2017,726622470613.575,699777520390.36,1848847.125
KOR,2018,757109529687.447,711806556920.439,
KOR,2019,,,
KWT,1950,,,
KWT,1951,,,
KWT,1952,,,
KWT,1953,,,
KWT,1954,,,
KWT,1955,,,
KWT,1956,,,
KWT,1957,,,
KWT,1958,,,
KWT,1959,,,
KWT,1960,,,
KWT,1961,,,
KWT,1962,,,
KWT,1963,,,
KWT,1964,,,
KWT,1965,,,
KWT,1966,,,
KWT,1967,,,
KWT,1968,,,
KWT,1969,,,
KWT,1970,,,93869
KWT,1971,,,96914.9765625
KWT,1972,,,100913.2421875
KWT,1973,,,92535.1171875
KWT,1974,,,84071.9609375
KWT,1975,,,74660.796875
KWT,1976,,,82374.3359375
KWT,1977,,,84281.2734375
KWT,1978,,,85091.1875
KWT,1979,,,99755.3515625
KWT,1980,,,77993.078125
KWT,1981,,,66203.4453125
KWT,1982,,,60414.79296875
KWT,1983,,,61924.328125
KWT,1984,,,63489.6015625
KWT,1985,,,56933.46484375
KWT,1986,,,46393.4296875
KWT,1987,,,54943.86328125
KWT,1988,,,48168.44921875
KWT,1989,,,54865.51953125
KWT,1990,,,40835.69921875
KWT,1991,,,24060.259765625
KWT,1992,,,48204.03125
KWT,1993,,,63779.25
KWT,1994,,,67342.546875
KWT,1995,,,68489.4765625
KWT,1996,,,73648.5078125
KWT,1997,,,73864.7578125
KWT,1998,,,75867.734375
KWT,1999,,,71436.3203125
KWT,2000,,,80156.3515625
KWT,2001,,,74209.1328125
KWT,2002,,,76883.1171875
KWT,2003,,,96063.4765625
KWT,2004,,,117639.84375
KWT,2005,,,154539.953125
KWT,2006,,,189443.296875
KWT,2007,,,204982.078125
KWT,2008,,,248556.453125
KWT,2009,,,178247.09375
KWT,2010,76953942777.3901,35034891835.3105,200960.0625
KWT,2011,87929169574.3196,36845429169.5743,250071.34375
KWT,2012,94688415910.6769,41990579204.4661,289325.34375
KWT,2013,90907536636.4271,41954989532.4494,282815.1875
KWT,2014,92184228890.4397,45291346824.843,259515.65625
KWT,2015,91384159106.769,48387648290.3001,178026.234375
KWT,2016,93633286810.8863,50421842288.9044,168077.078125
KWT,2017,89166782972.7844,55067690160.5024,162747.078125
KWT,2018,84890439637.1249,54597697138.8695,
KWT,2019,,,
LAO,1950,,,
LAO,1951,,,
LAO,1952,,,
LAO,1953,,,
LAO,1954,,,
LAO,1955,,,
LAO,1956,,,
LAO,1957,,,
LAO,1958,,,
LAO,1959,,,
LAO,1960,,,
LAO,1961,,,
LAO,1962,,,
LAO,1963,,,
LAO,1964,,,
LAO,1965,,,
LAO,1966,,,
LAO,1967,,,
LAO,1968,,,
LAO,1969,,,
LAO,1970,,,1842.37890625
LAO,1971,,,1933.99194335938
LAO,1972,,,2000.822265625
LAO,1973,,,2177.60009765625
