Year,iso3c,FDI_Inward_Flow_USD_current_millions,FDI_Inward_Flow_USD_current_pc,FDI_Inward_Flow_perc_total_world,FDI_Inward_Flow_perc_GDP,FDI_Inward_Flow_perc_GFCF,FDI_Outward_Flow_USD_current_millions,FDI_Outward_Flow_USD_current_pc,FDI_Outward_Flow_perc_total_world,FDI_Outward_Flow_perc_GDP,FDI_Outward_Flow_perc_GFCF,FDI_Inward_Stock_USD_current_millions,FDI_Inward_Stock_USD_current_pc,FDI_Inward_Stock_perc_total_world,FDI_Inward_Stock_perc_GDP,FDI_Inward_Stock_perc_GFCF,FDI_Outward_Stock_USD_current_millions,FDI_Outward_Stock_USD_current_pc,FDI_Outward_Stock_perc_total_world,FDI_Outward_Stock_perc_GDP,FDI_Outward_Stock_perc_GFCF
2014,SDN,1251,1251,1251.281,1251.28,1251.28,,,,,,22675,22675,22675.316,22675.32,22675.32,,,,,
2014,SUR,299,299,299.489,299.49,299.49,,,,,,2204,2204,2203.665,2203.67,2203.67,,,,,
2014,SWE,4030,4030,4030.44,4030.44,4030.44,9194,9194,9193.548,9193.55,9193.55,323653,323653,323652.897,323652.9,323652.9,403338,403338,403338.417,403338.42,403338.42
2014,SYR,,,,,,,,,,,10743,10743,10742.908,10742.91,10742.91,5,5,5,5,5
2014,TJK,432,432,431.711,431.71,431.71,,,,,,1797,1797,1796.785,1796.78,1796.78,,,,,
2014,THA,4809,4809,4809.074,4809.07,4809.07,5575,5575,5575.374,5575.37,5575.37,196380,196380,196379.601,196379.6,196379.6,62992,62992,62992.046,62992.05,62992.05
2014,TGO,54,54,53.948,53.95,53.95,358,358,358.493,358.49,358.49,1467,1467,1466.88,1466.88,1466.88,1746,1746,1746.19,1746.19,1746.19
2014,TON,530,530,529.805,529.8,529.8,109,109,108.52,108.52,108.52,3805,3805,3805.232,3805.23,3805.23,949,949,948.933,948.93,948.93
2014,TTO,661,661,661.414,661.41,661.41,0,0,-0.001,0,0,10368,10368,10367.785,10367.78,10367.78,600,600,599.543,599.54,599.54
2014,ARE,11072,11072,11071.537,11071.54,11071.54,11736,11736,11735.9,11735.9,11735.9,101424,101424,101423.969,101423.97,101423.97,80838,80838,80838.238,80838.24,80838.24
2014,TUN,1064,1064,1063.805,1063.8,1063.8,22,22,21.794,21.79,21.79,31562,31562,31562.433,31562.43,31562.43,286,286,286.374,286.37,286.37
2014,TUR,12972,12972,12972,12972,12972,6685,6685,6685,6685,6685,183788,183788,183788,183788,183788,39569,39569,39569,39569,39569
2014,TKM,3830,3830,3830.131,3830.13,3830.13,,,,,,26655,26655,26654.553,26654.55,26654.55,,,,,
2014,TUV,28,28,27.503,27.5,27.5,,,,,,624,624,624.404,624.4,624.4,,,,,
2014,UGA,1059,1059,1058.565,1058.57,1058.57,27,27,27.018,27.02,27.02,9829,9829,9829.485,9829.49,9829.49,80,80,80.366,80.37,80.37
2014,UKR,410,410,410,410,410,111,111,111,111,111,49835,49835,49835,49835,49835,7584,7584,7584,7584,7584
2014,MKD,272,272,272.172,272.17,272.17,10,10,10.219,10.22,10.22,4885,4885,4885.099,4885.1,4885.1,147,147,146.803,146.8,146.8
2014,EGY,4612,4612,4612,4612,4612,253,253,252.7,252.7,252.7,87485,87485,87485,87485,87485,6839,6839,6839,6839,6839
2014,TZA,1416,1416,1416.1,1416.1,1416.1,,,,,,16244,16244,16244.3,16244.3,16244.3,,,,,
2014,USA,201733,201733,201733,201733,201733,333014,333014,333014,333014,333014,5456888,5456888,5456888,5456888,5456888,6320124,6320124,6320124,6320124,6320124
2014,BFA,356,356,355.93,355.93,355.93,69,69,69.453,69.45,69.45,1692,1692,1692.187,1692.19,1692.19,285,285,285.081,285.08,285.08
2014,URY,2328,2328,2327.984,2327.98,2327.98,0,0,-0.014,-0.01,-0.01,32390,32390,32390.383,32390.38,32390.38,6017,6017,6017.438,6017.44,6017.44
2014,UZB,757,757,757.358,757.36,757.36,,,,,,8956,8956,8956.194,8956.19,8956.19,,,,,
2014,VEN,0,0,-0.076,-0.08,-0.08,2373,2373,2373,2373,2373,32016,32016,32016,32016,32016,26020,26020,26020,26020,26020
2014,WSM,119,119,118.862,118.86,118.86,23,23,23.039,23.04,23.04,481,481,480.542,480.54,480.54,97,97,97.439,97.44,97.44
2014,YEM,0,0,-0.017,-0.02,-0.02,12,12,11.587,11.59,11.59,3441,3441,3441.437,3441.44,3441.44,655,655,654.521,654.52,654.52
2014,ZMB,1489,1489,1488.7,1488.7,1488.7,0,0,-0.131,-0.13,-0.13,16149,16149,16149.339,16149.34,16149.34,2417,2417,2416.923,2416.92,2416.92
2014,GBR,24690,24690,24690.241,24690.24,24690.24,-5,-5,-4.985,-4.99,-4.99,1581501,1581501,1581501.084,1581501.08,1581501.08,1681291,1681291,1681290.844,1681290.84,1681290.84
2015,AFG,163,163,163.103,163.1,163.1,1,1,0.828,0.83,0.83,1279,1279,1279.066,1279.07,1279.07,6,6,6.098,6.1,6.1
2015,ALB,945,945,945.345,945.35,945.35,38,38,37.653,37.65,37.65,4337,4337,4336.501,4336.5,4336.5,365,365,365.486,365.49,365.49
2015,DZA,0,0,-0.029,-0.03,-0.03,103,103,103.22,103.22,103.22,26227,26227,26226.57,26226.57,26226.57,1822,1822,1821.56,1821.56,1821.56
2015,AGO,10028,10028,10028.215,10028.22,10028.22,0,0,-0.047,-0.05,-0.05,32312,32312,32311.626,32311.63,32311.63,3629,3629,3629.367,3629.37,3629.37
2015,ATG,1075,1075,1075.432,1075.43,1075.43,97,97,97.397,97.4,97.4,6543,6543,6542.567,6542.57,6542.57,471,471,470.892,470.89,470.89
2015,AZE,4048,4048,4047.7,4047.7,4047.7,3260,3260,3259.769,3259.77,3259.77,22229,22229,22229,22229,22229,15351,15351,15351,15351,15351
2015,ARG,11759,11759,11758.994,11758.99,11758.99,875,875,875.233,875.23,875.23,79773,79773,79773.006,79773.01,79773.01,37843,37843,37842.859,37842.86,37842.86
2015,AUS,28270,28270,28270.064,28270.06,28270.06,-1,-1,-0.607,-0.61,-0.61,565788,565788,565787.513,565787.51,565787.51,415400,415400,415400.295,415400.3,415400.3
2015,AUT,1488,1488,1487.764,1487.76,1487.76,7026,7026,7025.751,7025.75,7025.75,159719,159719,159718.544,159718.54,159718.54,205229,205229,205228.534,205228.53,205228.53
2015,BHS,2235,2235,2235.044,2235.04,2235.04,439,439,439.218,439.22,439.22,49592,49592,49592.134,49592.13,49592.13,10408,10408,10407.912,10407.91,10407.91
2015,BHR,65,65,64.894,64.89,64.89,3191,3191,3190.957,3190.96,3190.96,25812,25812,25811.968,25811.97,25811.97,19884,19884,19884.309,19884.31,19884.31
2015,BGD,2235,2235,2235.39,2235.39,2235.39,46,46,45.5,45.5,45.5,12912,12912,12912.14,12912.14,12912.14,188,188,188.27,188.27,188.27
2015,ARM,178,178,178.296,178.3,178.3,17,17,16.771,16.77,16.77,4338,4338,4338.068,4338.07,4338.07,496,496,495.845,495.85,495.85
2015,BRB,244,244,244.493,244.49,244.49,496,496,495.866,495.87,495.87,23088,23088,23087.855,23087.85,23087.85,14395,14395,14395.487,14395.49,14395.49
2015,BEL,23533,23533,23533.261,23533.26,23533.26,39889,39889,39888.65,39888.65,39888.65,549341,549341,549340.795,549340.79,549340.79,603551,603551,603551.327,603551.33,603551.33
2015,BMU,0,0,-0.007,-0.01,-0.01,0,0,-0.005,-0.01,-0.01,41007,41007,41006.661,41006.66,41006.66,13596,13596,13596.052,13596.05,13596.05
2015,BTN,6,6,5.579,5.58,5.58,,,,,,225,225,224.926,224.93,224.93,,,,,
2015,BOL,555,555,554.644,554.64,554.64,0,0,0,0,0,11598,11598,11597.988,11597.99,11597.99,565,565,565.232,565.23,565.23
2015,BIH,361,361,361.14,361.14,361.14,73,73,72.676,72.68,72.68,6946,6946,6946.166,6946.17,6946.17,378,378,378.376,378.38,378.38
2015,BWA,379,379,378.554,378.55,378.55,180,180,180.34,180.34,180.34,5018,5018,5018.243,5018.24,5018.24,891,891,891.423,891.42,891.42
2015,BRA,49514,49514,49514.268,49514.27,49514.27,0,0,-0.426,-0.43,-0.43,429843,429843,429843,429843,429843,184909,184909,184909,184909,184909
2015,BLZ,180,180,179.842,179.84,179.84,1,1,1.308,1.31,1.31,5719,5719,5719.405,5719.4,5719.4,153,153,152.556,152.56,152.56
2015,SLB,54,54,53.784,53.78,53.78,8,8,8.235,8.24,8.24,914,914,913.534,913.53,913.53,85,85,85.346,85.35,85.35
2015,VGB,842164,842164,842164.082,842164.08,842164.08,2644171,2644171,2644171.321,2644171.32,2644171.32,19720091,19720091,19720091.19,19720091.19,19720091.19,25030654,25030654,25030654.003,25030654,25030654
2015,BRN,415,415,414.912,414.91,414.91,,,,,,14516,14516,14515.546,14515.55,14515.55,,,,,
2015,BGR,2661,2661,2660.759,2660.76,2660.76,175,175,175.232,175.23,175.23,43527,43527,43526.722,43526.72,43526.72,1852,1852,1852.199,1852.2,1852.2
2015,MMR,2824,2824,2824,2824,2824,,,,,,20476,20476,20475.935,20475.94,20475.94,,,,,
2015,BDI,7,7,7.361,7.36,7.36,0,0,0.152,0.15,0.15,252,252,251.994,251.99,251.99,3,3,2.652,2.65,2.65
2015,BLR,1668,1668,1667.9,1667.9,1667.9,122,122,122.2,122.2,122.2,17972,17972,17972,17972,17972,703,703,702.8,702.8,702.8
2015,KHM,1823,1823,1822.804,1822.8,1822.8,88,88,87.761,87.76,87.76,15690,15690,15690.009,15690.01,15690.01,536,536,535.594,535.59,535.59
2015,CMR,627,627,627.442,627.44,627.44,0,0,-0.001,0,0,5138,5138,5137.617,5137.62,5137.62,746,746,746.027,746.03,746.03
2015,CAN,43825,43825,43825.346,43825.35,43825.35,67424,67424,67423.97,67423.97,67423.97,806298,806298,806297.688,806297.69,806297.69,1112689,1112689,1112689.306,1112689.31,1112689.31
2015,CPV,217,217,217.264,217.26,217.26,0,0,0,0,0,2949,2949,2949.009,2949.01,2949.01,,,,,
2015,CYM,1449960,1449960,1449960.392,1449960.39,1449960.39,1203815,1203815,1203814.786,1203814.79,1203814.79,6385644,6385644,6385644.181,6385644.18,6385644.18,3340054,3340054,3340054.367,3340054.37,3340054.37
2015,CAF,3,3,3,3,3,,,,,,626,626,626,626,626,43,43,43,43,43
2015,LKA,680,680,679.656,679.66,679.66,53,53,52.987,52.99,52.99,10022,10022,10021.514,10021.51,10021.51,817,817,816.582,816.58,816.58
2015,TCD,560,560,559.642,559.64,559.64,,,,,,4860,4860,4859.736,4859.74,4859.74,70,70,70.255,70.25,70.25
2015,CHL,20011,20011,20010.921,20010.92,20010.92,14886,14886,14886.374,14886.37,14886.37,231914,231914,231914.207,231914.21,231914.21,109365,109365,109365.189,109365.19,109365.19
2015,CHN,135610,135610,135610,135610,135610,145667,145667,145667.151,145667.15,145667.15,1220903,1220903,1220903,1220903,1220903,1097865,1097865,1097864.59,1097864.59,1097864.59
2015,TWN,2391,2391,2391,2391,2391,14709,14709,14709,14709,14709,65334,65334,65334,65334,65334,302582,302582,302582,302582,302582
2015,COL,11723,11723,11723.217,11723.22,11723.22,4218,4218,4217.736,4217.74,4217.74,149151,149151,149150.553,149150.55,149150.55,47300,47300,47299.7,47299.7,47299.7
2015,COM,6,6,6.348,6.35,6.35,,,,,,137,137,137.454,137.45,137.45,,,,,
2015,COG,3803,3803,3803.3,3803.3,3803.3,0,0,-0.001,0,0,15237,15237,15236.55,15236.55,15236.55,,,,,
2015,COD,1674,1674,1673.5,1673.5,1673.5,508,508,507.78,507.78,507.78,19982,19982,19982.101,19982.1,19982.1,1992,1992,1992.137,1992.14,1992.14
2015,CRI,2752,2752,2751.878,2751.88,2751.88,211,211,210.57,210.57,210.57,30860,30860,30859.778,30859.78,30859.78,2787,2787,2786.896,2786.9,2786.9
2015,HRV,270,270,269.583,269.58,269.58,11,11,11.348,11.35,11.35,25952,25952,25952.078,25952.08,25952.08,5529,5529,5528.545,5528.54,5528.54
2015,CYP,8808,8808,8807.619,8807.62,8807.62,19818,19818,19817.643,19817.64,19817.64,237407,237407,237406.727,237406.73,237406.73,235229,235229,235229.246,235229.25,235229.25
2015,CZE,465,465,465.105,465.1,465.1,2487,2487,2487.443,2487.44,2487.44,116628,116628,116627.814,116627.81,116627.81,18591,18591,18591.367,18591.37,18591.37
2015,BEN,150,150,149.695,149.7,149.7,33,33,32.686,32.69,32.69,1632,1632,1631.787,1631.79,1631.79,193,193,192.619,192.62,192.62
2015,DNK,3616,3616,3616.13,3616.13,3616.13,9420,9420,9420.013,9420.01,9420.01,92652,92652,92652.123,92652.12,92652.12,166286,166286,166285.505,166285.51,166285.51
2015,DMA,176,176,175.81,175.81,175.81,0,0,-0.001,0,0,3893,3893,3892.924,3892.92,3892.92,21,21,20.847,20.85,20.85
2015,DOM,2205,2205,2204.9,2204.9,2204.9,,,,,,30558,30558,30558,30558,30558,,,,,
2015,ECU,1322,1322,1322.496,1322.5,1322.5,,,,,,15891,15891,15891.152,15891.15,15891.15,,,,,
2015,SLV,397,397,396.616,396.62,396.62,0,0,0.266,0.27,0.27,8972,8972,8971.84,8971.84,8971.84,2,2,2.205,2.2,2.2
2015,GNQ,233,233,233.325,233.33,233.33,,,,,,13357,13357,13356.874,13356.87,13356.87,,,,,
2015,ETH,2627,2627,2626.52,2626.52,2626.52,,,,,,10937,10937,10936.799,10936.8,10936.8,,,,,
2015,ERI,49,49,49.323,49.32,49.32,,,,,,886,886,886.476,886.48,886.48,,,,,
2015,EST,36,36,35.601,35.6,35.6,183,183,182.552,182.55,182.55,18956,18956,18955.832,18955.83,18955.83,6084,6084,6083.851,6083.85,6083.85
2015,FJI,230,230,230.096,230.1,230.1,0,0,-0.002,0,0,4164,4164,4164,4164,4164,126,126,125.831,125.83,125.83
2015,FIN,1484,1484,1483.93,1483.93,1483.93,-1,-1,-0.986,-0.99,-0.99,81624,81624,81623.899,81623.9,81623.9,94542,94542,94542.367,94542.37,94542.37
2015,FRA,45347,45347,45346.575,45346.57,45346.57,53197,53197,53196.664,53196.66,53196.66,687372,687372,687371.96,687371.96,687371.96,1268186,1268186,1268186.395,1268186.4,1268186.4
2015,PYF,94,94,93.655,93.66,93.66,82,82,81.89,81.89,81.89,3297,3297,3296.881,3296.88,3296.88,1201,1201,1200.681,1200.68,1200.68
2015,DJI,134,134,133.703,133.7,133.7,,,,,,1757,1757,1757.017,1757.02,1757.02,,,,,
2015,GAB,991,991,990.786,990.79,990.79,0,0,-0.009,-0.01,-0.01,6750,6750,6750.302,6750.3,6750.3,214,214,213.662,213.66,213.66
2015,GEO,1653,1653,1652.507,1652.51,1652.51,309,309,309.151,309.15,309.15,13269,13269,13268.827,13268.83,13268.83,1820,1820,1819.695,1819.7,1819.7
2015,GMB,13,13,12.5,12.5,12.5,0,0,-0.001,0,0,399,399,399.333,399.33,399.33,,,,,
2015,PSE,103,103,102.9,102.9,102.9,0,0,-0.004,0,0,2511,2511,2511,2511,2511,445,445,444.8,444.8,444.8
2015,DEU,41444,41444,41443.56,41443.56,41443.56,109892,109892,109891.755,109891.76,109891.76,781718,781718,781717.527,781717.53,781717.53,1369165,1369165,1369164.861,1369164.86,1369164.86
2015,GHA,3192,3192,3192.3,3192.3,3192.3,221,221,221.4,221.4,221.4,26397,26397,26397.4,26397.4,26397.4,351,351,351.3,351.3,351.3
2015,KIR,0,0,0,0,0,1,1,1.085,1.09,1.09,91,91,90.671,90.67,90.67,12,12,11.645,11.65,11.65
2015,GRC,1268,1268,1267.655,1267.65,1267.65,1578,1578,1577.535,1577.53,1577.53,24081,24081,24081.196,24081.2,24081.2,24418,24418,24418.191,24418.19,24418.19
2015,GRD,1413,1413,1412.52,1412.52,1412.52,80,80,79.769,79.77,79.77,7358,7358,7358.132,7358.13,7358.13,406,406,405.846,405.85,405.85
2015,GTM,1176,1176,1175.523,1175.52,1175.52,72,72,71.523,71.52,71.52,13189,13189,13188.919,13188.92,13188.92,695,695,695.17,695.17,695.17
2015,GIN,53,53,53.3,53.3,53.3,4,4,4.058,4.06,4.06,2140,2140,2140.09,2140.09,2140.09,75,75,74.661,74.66,74.66
2015,GUY,158,158,158.371,158.37,158.37,,,,,,3793,3793,3793.25,3793.25,3793.25,2,2,1.966,1.97,1.97
2015,HTI,106,106,105.68,105.68,105.68,,,,,,1265,1265,1265.21,1265.21,1265.21,2,2,2.005,2,2
2015,HND,1204,1204,1203.5,1203.5,1203.5,252,252,251.9,251.9,251.9,12704,12704,12704.4,12704.4,12704.4,1729,1729,1729.3,1729.3,1729.3
2015,HKG,174353,174353,174352.888,174352.89,174352.89,71821,71821,71821.202,71821.2,71821.2,1591627,1591627,1591627.379,1591627.38,1591627.38,1531436,1531436,1531435.649,1531435.65,1531435.65
2015,HUN,-1,-1,-0.728,-0.73,-0.73,-1,-1,-0.958,-0.96,-0.96,84856,84856,84856.382,84856.38,84856.38,35608,35608,35608.32,35608.32,35608.32
2015,ISL,2145,2145,2145.482,2145.48,2145.48,0,0,-0.002,0,0,23773,23773,23773.448,23773.45,23773.45,23124,23124,23124.192,23124.19,23124.19
2015,IND,44064,44064,44064.102,44064.1,44064.1,7572,7572,7572.417,7572.42,7572.42,282617,282617,282616.818,282616.82,282616.82,139038,139038,139038.288,139038.29,139038.29
2015,IDN,16641,16641,16641.45,16641.45,16641.45,5937,5937,5936.97,5936.97,5936.97,222410,222410,222409.63,222409.63,222409.63,29351,29351,29350.93,29350.93,29350.93
2015,IRN,2050,2050,2050,2050,2050,120,120,119.691,119.69,119.69,45097,45097,45096.894,45096.89,45096.89,3639,3639,3639.437,3639.44,3639.44
2015,IRQ,0,0,-0.372,-0.37,-0.37,148,148,147.7,147.7,147.7,0,0,0,0,0,2104,2104,2103.8,2103.8,2103.8
2015,IRL,217782,217782,217781.647,217781.65,217781.65,168413,168413,168412.705,168412.71,168412.71,890096,890096,890096.132,890096.13,890096.13,909638,909638,909638.226,909638.23,909638.23
2015,ISR,11336,11336,11336,11336,11336,10969,10969,10969,10969,10969,99313,99313,99312.693,99312.69,99312.69,84696,84696,84695.571,84695.57,84695.57
2015,ITA,19628,19628,19628.241,19628.24,19628.24,22310,22310,22309.962,22309.96,22309.96,340504,340504,340504.013,340504.01,340504.01,468351,468351,468350.517,468350.52,468350.52
2015,CIV,494,494,494.21,494.21,494.21,14,14,14.403,14.4,14.4,7381,7381,7381.013,7381.01,7381.01,123,123,122.56,122.56,122.56
2015,JAM,925,925,924.978,924.98,924.98,4,4,4.345,4.34,4.34,14171,14171,14170.911,14170.91,14170.91,319,319,318.809,318.81,318.81
2015,JPN,2976,2976,2975.528,2975.53,2975.53,136249,136249,136248.519,136248.52,136248.52,174146,174146,174145.967,174145.97,174145.97,1228766,1228766,1228766.496,1228766.5,1228766.5
2015,KAZ,4057,4057,4056.613,4056.61,4056.61,795,795,795.166,795.17,795.17,133334,133334,133334.217,133334.22,133334.22,26752,26752,26751.656,26751.66,26751.66
2015,JOR,1600,1600,1600.282,1600.28,1600.28,1,1,0.986,0.99,0.99,30629,30629,30628.52,30628.52,30628.52,609,609,609.296,609.3,609.3
2015,KEN,620,620,619.724,619.72,619.72,242,242,241.993,241.99,241.99,10839,10839,10838.851,10838.85,10838.85,1334,1334,1334.198,1334.2,1334.2
2015,PRK,79,79,79.435,79.44,79.44,,,,,,769,769,769.43,769.43,769.43,,,,,
2015,KOR,4104,4104,4104.1,4104.1,4104.1,23687,23687,23687.1,23687.1,23687.1,179544,179544,179544.4,179544.4,179544.4,285932,285932,285931.8,285931.8,285931.8
2015,KWT,311,311,310.552,310.55,310.55,5367,5367,5367.157,5367.16,5367.16,14621,14621,14620.539,14620.54,14620.54,31559,31559,31559.17,31559.17,31559.17
2015,KGZ,1142,1142,1141.884,1141.88,1141.88,0,0,0,0,0,4638,4638,4637.745,4637.74,4637.74,1,1,0.519,0.52,0.52
2015,LAO,1119,1119,1118.68,1118.68,1118.68,40,40,39.697,39.7,39.7,4749,4749,4749.068,4749.07,4749.07,134,134,133.978,133.98,133.98
2015,LBN,2159,2159,2159.29,2159.29,2159.29,660,660,660.212,660.21,660.21,58216,58216,58216.284,58216.28,58216.28,12675,12675,12674.612,12674.61,12674.61
2015,LSO,41,41,40.542,40.54,40.54,,,,,,572,572,571.92,571.92,571.92,,,,,
2015,LVA,708,708,707.584,707.58,707.58,68,68,67.653,67.65,67.65,14741,14741,14740.945,14740.94,14740.94,1543,1543,1542.682,1542.68,1542.68
2015,LBR,627,627,626.96,626.96,626.96,30,30,30.39,30.39,30.39,7880,7880,7879.706,7879.71,7879.71,4340,4340,4339.761,4339.76,4339.76
2015,LBY,,,,,,395,395,394.799,394.8,394.8,18462,18462,18461.897,18461.9,18461.9,19733,19733,19732.666,19732.67,19732.67
2015,LTU,870,870,870.35,870.35,870.35,85,85,84.788,84.79,84.79,14694,14694,14693.935,14693.93,14693.93,2610,2610,2609.702,2609.7,2609.7
2015,LUX,22047,22047,22046.635,22046.63,22046.63,30538,30538,30537.701,30537.7,30537.7,354071,354071,354070.523,354070.52,354070.52,340483,340483,340483.457,340483.46,340483.46
2015,MAC,1865,1865,1865.167,1865.17,1865.17,0,0,-0.041,-0.04,-0.04,48451,48451,48451.084,48451.08,48451.08,5223,5223,5222.654,5222.65,5222.65
2015,MDG,436,436,435.824,435.82,435.82,1,1,1.101,1.1,1.1,5619,5619,5619.144,5619.14,5619.14,17,17,17.05,17.05,17.05
2015,MWI,510,510,509.679,509.68,509.68,4,4,4.036,4.04,4.04,714,714,713.671,713.67,713.67,55,55,55.198,55.2,55.2
2015,MYS,10082,10082,10082.341,10082.34,10082.34,10546,10546,10545.853,10545.85,10545.85,116744,116744,116744.444,116744.44,116744.44,136022,136022,136022.064,136022.06,136022.06
2015,MDV,712,712,712.175,712.17,712.17,,,,,,6591,6591,6591.353,6591.35,6591.35,,,,,
2015,MLI,275,275,275.415,275.41,275.41,82,82,82.338,82.34,82.34,3014,3014,3013.531,3013.53,3013.53,115,115,114.962,114.96,114.96
2015,MLT,11850,11850,11849.916,11849.92,11849.92,0,0,-0.307,-0.31,-0.31,390346,390346,390345.619,390345.62,390345.62,158164,158164,158164.358,158164.36,158164.36
2015,MRT,502,502,502.074,502.07,502.07,0,0,0.212,0.21,0.21,6478,6478,6478.352,6478.35,6478.35,74,74,73.66,73.66,73.66
2015,MUS,216,216,216.455,216.46,216.46,100,100,99.664,99.66,99.66,4364,4364,4363.856,4363.86,4363.86,733,733,732.772,732.77,732.77
2015,MEX,35863,35863,35863.24,35863.24,35863.24,10632,10632,10632.219,10632.22,10632.22,501999,501999,501999.458,501999.46,501999.46,144826,144826,144825.617,144825.62,144825.62
2015,MNG,94,94,94.32,94.32,94.32,11,11,11.409,11.41,11.41,20696,20696,20696.255,20696.26,20696.26,440,440,439.542,439.54,439.54
2015,MDA,228,228,227.58,227.58,227.58,19,19,18.74,18.74,18.74,2947,2947,2946.59,2946.59,2946.59,200,200,199.79,199.79,199.79
2015,MNE,1113,1113,1112.88,1112.88,1112.88,20,20,19.534,19.53,19.53,7770,7770,7770.124,7770.12,7770.12,621,621,621.206,621.21,621.21
2015,MAR,3255,3255,3254.799,3254.8,3254.8,653,653,653.295,653.29,653.29,49671,49671,49670.524,49670.52,49670.52,4645,4645,4645.336,4645.34,4645.34
2015,MOZ,3867,3867,3866.832,3866.83,3866.83,2,2,1.5,1.5,1.5,29274,29274,29273.663,29273.66,29273.66,109,109,108.71,108.71,108.71
2015,OMN,0,0,-0.107,-0.11,-0.11,336,336,335.501,335.5,335.5,18833,18833,18833.473,18833.47,18833.47,7529,7529,7529.469,7529.47,7529.47
2015,NAM,933,933,933.285,933.28,933.28,88,88,88.417,88.42,88.42,5095,5095,5095.025,5095.03,5095.03,481,481,481.079,481.08,481.08
2015,NPL,52,52,51.558,51.56,51.56,,,,,,1007,1007,1007.466,1007.47,1007.47,,,,,
2015,NLD,178785,178785,178784.686,178784.69,178784.69,246223,246223,246222.523,246222.52,246222.52,1370193,1370193,1370192.59,1370192.59,1370192.59,2000284,2000284,2000284.15,2000284.15,2000284.15
2015,CUW,927,927,926.679,926.68,926.68,118,118,118.089,118.09,118.09,5838,5838,5838.397,5838.4,5838.4,767,767,767.436,767.44,767.44
2015,ABW,0,0,-0.001,0,0,99,99,99.052,99.05,99.05,38812,38812,38812.362,38812.36,38812.36,6821,6821,6821.21,6821.21,6821.21
2015,SXM,717,717,716.67,716.67,716.67,3,3,2.739,2.74,2.74,9039,9039,9039.279,9039.28,9039.28,330,330,329.53,329.53,329.53
2015,NCL,4495,4495,4495.298,4495.3,4495.3,215,215,215.183,215.18,215.18,47276,47276,47275.868,47275.87,47275.87,1940,1940,1940.401,1940.4,1940.4
2015,VUT,110,110,110.052,110.05,110.05,6,6,5.756,5.76,5.76,1893,1893,1893.161,1893.16,1893.16,86,86,85.598,85.6,85.6
2015,NZL,0,0,-0.015,-0.02,-0.02,0,0,-0.003,0,0,66489,66489,66488.619,66488.62,66488.62,17026,17026,17026.187,17026.19,17026.19
2015,NIC,950,950,949.9,949.9,949.9,45,45,45,45,45,9034,9034,9034.1,9034.1,9034.1,496,496,496.4,496.4,496.4
2015,NER,529,529,529.266,529.27,529.27,34,34,34.125,34.12,34.12,5165,5165,5165.37,5165.37,5165.37,205,205,205.313,205.31,205.31
2015,NGA,3064,3064,3064.17,3064.17,3064.17,1435,1435,1435.2,1435.2,1435.2,89735,89735,89735.4,89735.4,89735.4,11694,11694,11694.15,11694.15,11694.15
2015,NOR,0,0,-0.095,-0.09,-0.09,32431,32431,32430.864,32430.86,32430.86,149804,149804,149803.973,149803.97,149803.97,183087,183087,183087.287,183087.29,183087.29
2015,FSM,,,,,,,,,,,2253,2253,2253.181,2253.18,2253.18,46,46,46.261,46.26,46.26
2015,MHL,0,0,0,0,0,,,,,,3086,3086,3086.142,3086.14,3086.14,,,,,
2015,PLW,1696,1696,1695.627,1695.63,1695.63,,,,,,16777,16777,16777.4,16777.4,16777.4,,,,,
2015,PAK,1621,1621,1621,1621,1621,25,25,25,25,25,34392,34392,34392.183,34392.18,34392.18,1826,1826,1825.701,1825.7,1825.7
2015,PAN,4556,4556,4555.8,4555.8,4555.8,584,584,583.7,583.7,583.7,39691,39691,39691,39691,39691,5041,5041,5041.3,5041.3,5041.3
2015,PNG,28,28,27.994,27.99,27.99,0,0,-0.01,-0.01,-0.01,4468,4468,4468.163,4468.16,4468.16,473,473,472.729,472.73,472.73
2015,PRY,308,308,308.13,308.13,308.13,,,,,,4781,4781,4781.442,4781.44,4781.44,,,,,
2015,PER,8272,8272,8271.634,8271.63,8271.63,189,189,189.079,189.08,189.08,84618,84618,84617.522,84617.52,84617.52,2815,2815,2815.042,2815.04,2815.04
2015,PHL,4447,4447,4446.579,4446.58,4446.58,4347,4347,4346.928,4346.93,4346.93,58522,58522,58521.892,58521.89,58521.89,41017,41017,41016.632,41016.63,41016.63
