ccode,period,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks_GDP,LMF_open,LMF_EQ,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,LMF_open_pv,FIN_CUR,CAPITAL,first_year
IRL,"(1965,1970]",1968,22674.03125,2.37183637619019,21.9130861759186,7.7763926303169,2.04885330477417,1.0696202247297,3.7248735704935,0.508772282274301,58.1812629699707,67.9356460571289,48.426887512207,58.7279586791992,66.967903137207,50.4880104064942,57.634578704834,68.9033889770508,46.3657722473145,5.30887081833404,74.3369967119943,33.0522044341872,41.2847922778071,2919340,1454713286.71329,7267667676.25133,1817050841.05084,11022064760.757,,,,-0.847683548927307,0.250716120004654,888,0,5382,,,,7.11,,,,,,,,,,,110.6633224,56.25,50,1966
IRL,"(1970,1975]",1973,28499.173046875,2.45823383331299,26.6753372550011,9.2364752544294,2.22202800439557,1.12543533721022,3.17961165018554,1.52746699210582,64.8627555847168,74.3263214111328,55.399201965332,64.6403442382812,70.3096954345703,58.9709892272949,65.0851890563965,78.3429580688477,51.8274238586426,13.3668788271834,77.665398602562,34.6802685455591,42.9851300570029,3088380,2556353254.84746,8453666276.79177,3167465488.88623,12967304756.8371,,,,-0.847683548927307,0.250716120004654,1560.8,100.8,11508.4,,,,7.6,,,,,,,,,,,143.24522552,57.5,55,1971
IRL,"(1975,1980]",1978,38374.891015625,2.55559754371643,31.0326099395752,11.471577765374,2.43661224540587,1.20565705249509,5.03712454719949,1.51650853368256,72.0172576904297,80.55576171875,63.4787643432617,74.1035186767578,78.2900680541992,69.9169662475586,69.9310180664063,82.821467590332,57.0405693054199,14.1237919187719,99.191760736873,43.7876924844251,55.404068252448,3327180,6647630264.83905,12694956373.5655,8511068339.96045,18464023974.8571,,,,-0.423764321208,0.350151598453522,4842.2,306.2,28185.8,35443.86,,,7.76,,,96.904167175293,,,,,,,,176.95896914,67.5,75,1976
IRL,"(1980,1985]",1983,44130.60625,2.6293511390686,30.0203865766525,12.5187725651199,2.52718309732901,1.25992931371382,-0.102447894625772,0.742986629613704,74.7362930297852,81.6154388427735,67.8571502685547,76.733740234375,80.9543548583984,72.5131210327149,72.738851928711,82.2765274047852,63.2011764526367,12.4029755548781,101.627806147454,48.0852332994216,53.5425728480323,3503981,10034206730.626,18149697050.8538,11174764241.2754,22077596690.6271,,,,-0.141151502728462,0.416441917419434,12020.2,939.8,40198.4,36023.984,12206.05,48550.04,7.66,,,96.5945846557617,,,,,,,,195.88581848,68.75,75,1981
IRL,"(1985,1990]",1988,53249.69453125,2.70022735595703,23.7041962146759,14.9173050582404,2.69889852468251,1.27249625552435,6.07444690395214,0.0240977968884382,77.5497955322266,83.4199920654297,71.6795989990234,79.8711685180664,82.0582321166992,77.6841064453125,75.2284210205078,84.7817504882813,65.6750915527344,3.30547651070416,103.992044348393,54.0884008527848,49.9036434956082,3525935.8,20596218663.1721,27959699005.1785,18948021525.5089,29480893230.877,,,,-0.141151502728462,0.416441917419434,19277.6,4531.6,75711.8,37208.214,13420.79,50629.004,7.8,,,96.2917495727539,,,,,,,,203.09631652,71.25,70,1986
IRL,"(1990,1995]",1993,70726.04765625,2.76667709350586,23.9118039608002,19.5782763003908,2.96944114487778,1.28362345021968,6.15050085659686,0.4558584406564,83.2432876586914,86.3051544189453,80.1814208984375,84.8195175170899,84.9199035644531,84.7191253662109,81.6670608520508,87.6903991699219,75.6437225341797,2.51686027543365,118.893710450141,63.6906009151385,55.2031095350023,3573630.6,36636576480.7714,46207825721.5255,31702231942.8311,42766499533.2292,,,,1.09526048600674,0.706457597017288,32405.6,29382.8,177046,41795.188,15777.086,57572.274,9.07,8.93,8.62,96.0170013427734,,68.5,70,77.8,8.93,8.62,,303.18174742,92.5,92.5,1991
IRL,"(1995,2000]",1998,112727.7203125,2.83047733306885,26.2392538785934,29.940473933888,3.39109382509511,1.32361982503716,8.74267409801039,1.05209646817693,90.0963653564453,90.8472061157227,89.3455200195313,91.2771301269531,88.6113525390625,93.942903137207,88.9155975341797,93.0830612182617,84.7481338500977,2.58349925844424,154.857515589483,83.5005413931187,71.3569741963642,3716867.4,75312199656.6684,100055812211.976,64361938724.4095,90505270557.1092,,,,2.34670782089233,1,88732.6,194559.8,818157,71376.726,21787.224,93163.95,9.14,9.14,8.97,97.1270706176758,,73.1,70,77.84,9.056,8.83,,879.54392082,100,100,1996
IRL,"(2000,2005]",2003,179567.94375,2.90801138877869,24.0248706936836,44.1673554529104,3.78326906235169,1.39969085452481,6.87054706897286,1.80828610961097,90.7817825317383,90.8586044311524,90.7049560546875,89.5540634155274,84.7985443115235,94.3095748901367,92.0095001220703,96.9186630249023,87.1003448486328,3.52148966423906,156.064483772637,85.3545247223033,70.7099590503338,4004977.4,135439559624.337,170597693474.616,112471044088.568,150462150895.759,440.938258056016,-0.338796062498746,1448239.92150992,2.34670782089233,1,258966.4,725616.6,2764847.6,182192.806,76773.564,258966.37,9.02,9.016,8.718,97.2382400512696,,80.74,90,79.8,9.016,8.718,,1664.0679198,,,2001
IRL,"(2005,2010]",2008,224609.321875,2.99602403640747,28.074996471405,50.2104073098629,3.9151291078716,1.49866176531129,-0.979889565811671,1.87447218882778,88.8130874633789,89.4481796264649,88.1780059814453,86.2450469970703,82.5412033081055,89.9488922119141,91.381135559082,96.3551559448242,86.4071136474609,1.49777225397261,165.059647352642,88.0309914379051,77.0286559147367,4451521.4,216386884547.837,212479629335.682,189703260920.04,192049669849.627,442.715367496854,-0.292960731605957,1688646.16232746,2.34670782089233,1,414775,1674868.6,6406298.8,216828.364,215032.438,431860.802,8.76,8.76,8.268,,,82.16,91,85.66,8.76,8.268,,2614.5709472,,,2006
IRL,"(2010,2015]",2013,249342.19375,3.08233208656311,27.1003434062004,53.2417810662231,3.96642523718617,1.54368426708577,6.89003381797887,0.313843561408351,89.2479461669922,89.8445922851563,88.6513000488281,86.7812713623047,84.2651992797852,89.2973434448242,91.7146255493164,95.4239929199219,88.0052612304688,0.930955182383059,197.188271450399,108.791067443205,88.397204007194,4632626,273763616937.12,274341466142.702,221859843142.897,223372144880.929,536.016551399149,-0.168288253697253,1890861.17997178,2.34670782089233,1,565436,2044673,7140058,481676.89,561218.998,1042895.888,8.738,8.736,8.168,,,76.82,90,87.46,8.736,8.168,,3317.17321775,,,2011
IRL,"(2015,2020]",2017.5,350761.359375,3.14208221435547,36.6625726222992,73.9325165487539,4.30279269947217,1.55684572852212,5.88047859937104,0.650523585488305,87.9788093566895,89.2990684509277,86.6585540771484,85.5992279052734,81.8632202148438,89.3352394104004,90.3583908081055,96.7349090576172,83.9818649291992,0.279069355743314,219.183600078563,121.394660105186,97.788939973377,4805409.66666667,412083956871.918,440129614464.87,329562608236.701,355720353607.322,857.150140839278,-0.0642807237157813,,2.34670782089233,1,,,,880971.653333334,876274.23,1757245.88333333,8.58,8.58,8.075,,,78.725,90,86.975,8.58,8.075,,,,,2015.5
IRN,"(1955,1960]",1960,80717.765625,1.06874358654022,21.2989524006844,3.79071290797698,1.3325541037739,3.0584045913259,0.610753177201917,2.89711054529795,,,,,,,,,,9.82241081297881,31.2375416752534,13.8490784641022,17.3884632111512,21906914,581541416.50165,30281458428.1822,730164938.613861,8188263125.23484,,,,,,,,,,,,,,,,,,,,,,,,43.75,12.5,1960
IRN,"(1960,1965]",1963,99150.3140625,1.08038883209229,26.5178963541985,4.2521585950524,1.44551155996582,3.14594525857331,4.48308082826056,2.93131900271233,,,,,,,,,,2.04491979643509,30.1833684313155,15.2218132075566,14.9615552237589,23698935.6,785410584.026402,43531955349.4464,771594820.59406,8477549067.98265,,,,,,,,,,,,,,,,,,,,,,,,33.75,12.5,1961
IRN,"(1965,1970]",1968,160471.03125,1.10005643367767,34.3148934841156,5.92697120021397,1.77261257840028,3.29301350138956,8.00891426808116,2.90849971175869,,,,,,,,,,1.43197750493976,37.5199029494941,17.5127491522472,20.0071537972469,27050703.4,1540755081.18812,85097565891.1136,1765618154.9835,18023985178.6606,,,,-1.21001923084259,0.165725812315941,902,0,3205,,,,7.39,,,,,,,,,,,28.50127602,46.25,32.5,1966
IRN,"(1970,1975]",1973,262940.25625,1.13803369998932,26.1699214577675,8.48820011381672,2.13730544134843,3.43176649070564,3.00507931848993,2.75826894309718,,,,,,,,,,9.50822876584428,58.0999355644158,33.5198847219697,24.580050842446,30955767.6,11829257975.9354,149754748309.134,8327132831.27195,55360968654.7916,,,,-0.428766286373138,0.348978319764137,1568.2,0,8415.6,,,,10,,,,,,,,,,,17.148617172,53.75,50,1971
IRN,"(1975,1980]",1978,222108.6953125,1.189737200737,38.2347768545151,6.24498079687409,1.77611722652926,3.58480874535726,-10.2089449764136,3.33418226578174,22.5253791809082,21.3600025177002,23.6907634735107,27.3589534759522,23.9270105361938,30.7908983230591,17.6918125152588,18.7929964065552,16.5906276702881,16.279409510874,51.2612451540753,26.3914414797115,24.8698036743638,36077038.8,21117594973.9977,106007083231.855,20326739947.7674,86950354599.3917,170.76780419507,-0.751400190136479,195892.075136385,0.196278536319734,0.495590302348137,3203,0,34447,2962.22,,,0.99,,,79.1999969482422,,,,,,,,27.219585038,63.75,52.5,1976
IRN,"(1980,1985]",1983,137008.2125,1.26865916252136,30.1867380738258,3.13293085672391,1.1383580847306,3.77597063088292,-0.681554797357609,4.04789138854672,14.3442743301392,13.2901920318604,15.3983570098877,23.0717311859131,18.7305690765381,27.4128913879395,5.61681852340698,7.84981498718262,3.38382239341736,15.9126130557137,33.6426530563946,12.8381703908671,20.8044826655275,43705191.2,18209633947.4753,45111640637.3696,29010122761.1029,57897781476.9225,51.1811719991444,-0.862041952487931,257540.83277637,-1.58267776966095,0.0783141620457173,3680.6,0,29686.4,2843.902,,,1.08,,,78.7300003051758,,,,,,,,23.43208122,48.75,37.5,1981
IRN,"(1985,1990]",1988,143736.9359375,1.37042622566223,21.1888828873634,2.71232761339667,0.993952393776911,3.96742228334326,0.521071962555633,3.43939827958195,14.3311798095703,12.1633331298828,16.4990282058716,20.8659828186035,17.8692762374878,23.8626895904541,7.79637823104858,6.45738983154297,9.13536672592163,21.129678899268,23.725855857568,8.65603815435743,15.0698177032106,52943914,11490907466.377,58567758321.2713,20518402691.3776,47097526250.4972,24.1037453911768,-0.874174859044738,195775.561738463,-1.35132565498352,0.132580649852753,3214.8,0,23841.4,2377.992,56,2095.47,2.08,,,75.431428527832,,,,,,,,,38.75,37.5,1986
IRN,"(1990,1995]",1993,261609.8125,1.49551100730896,21.5243256092072,4.4245192275208,1.47773629638236,4.0771163116842,9.70648813025823,1.49020702157348,21.9628192901611,25.8516765594482,18.0739627838135,31.3961032867432,36.2912322998047,26.500972366333,12.5295372009277,15.4121194839478,9.64695415496826,29.0483871168916,41.4772689077098,20.4722911441143,21.0049777635955,59643289.2,19139534409.6288,96664954113.132,11902644089.9817,57793225720.0279,51.6351346428164,-0.741377201769705,171686.141277568,-1.91655135154724,0,3047.4,0,37440.4,2195.26,89.31,2155.62,2.47,,,75.5452369689942,,,,,,,,,53.75,37.5,1991
IRN,"(1995,2000]",1998,427417.21875,1.64281735420227,27.5286757946014,6.67834840049457,1.89567232168414,4.15664952323195,8.17605765093204,1.75515145213167,21.0722030639648,18.9074699401855,23.2369342803955,28.0186336517334,23.7190029144287,32.3182640075684,14.1257717132568,14.0959384918213,14.1556035995483,19.7400326234535,34.6483477021902,18.1831045562288,16.4652431459614,63965470.6,20695046107.8281,92079796429.3015,18657941161.8593,41248510277.7272,25.4537439054927,-0.844951611007277,94827.8861539946,-1.91655135154724,0,3653.4,42,35505.6,2409.588,244.66,2654.248,5.83,,,75.9633346557617,77.26096157,35.9,10,50.48,,,77.26096157,,25,37.5,1996
IRN,"(2000,2005]",2003,756781.9,1.82236585617065,29.3815785646439,10.9715752962872,2.3819864135944,4.23085899487565,11.765381626573,1.25705156076334,31.9902572631836,23.94358253479,40.0369331359863,33.6469573974609,28.4940021514893,38.7999111175537,30.3335578918457,19.3931621551514,41.2739555358887,14.0545638402213,49.0283422794103,24.7884885566329,24.2398537227775,68114094.8,42082356014.7001,101848099837.032,40319534209.5989,70388071928.9526,,,,-0.244946267642081,0.392095586657524,11375.2,66.8,81499.8,10016.69,402.598,10419.288,5.662,5.66,6.31,80.0622314453125,84.712063995,41.76,26,67.92,5.66,6.31,83.1820569654286,,,,2001
IRN,"(2005,2010]",2008,1181061.45,2.03237071037292,28.5956752300262,16.1940485676673,2.78300131265092,4.28857255417106,4.65388236736261,1.14403701242059,31.3135314941406,23.1514259338379,39.4756378173828,27.3777355194092,26.8622421264648,27.8932270050049,35.2493286132813,19.4406097412109,51.058048248291,15.2816731003535,47.750858474524,26.480183505778,21.2706749687461,72139839,100252735084.184,113902897004.718,80969619440.4284,90528543488.5132,,,,-0.0036780268419534,0.44868803024292,24636.2,57.6,164387.4,23048.218,1312.362,24360.58,5.208,5.188,5.09,,,44.6,8,55.16,5.188,5.09,85.3670134785714,,,,2006
IRN,"(2010,2015]",2013,1262722.425,2.24727463722229,25.5582115054131,16.3254663281507,2.79058612375482,4.34922296163425,-3.10832744437521,1.24591400283606,27.975541305542,19.6147796630859,36.336304473877,21.5486850738525,18.3389587402344,24.7584117889404,34.4023994445801,20.8906002044678,47.9141983032227,23.3584933140849,44.9034933726624,23.9055841870234,20.997909185639,76522945.8,119288107966.4,96905980456.973,103777015526.199,60558428860.5395,,,,-0.56890367330052,0.316107368469238,31382,120,201409,40041.272,3194.732,43236.004,3.864,3.866,4.132,,84.77021531,41.94,0,43.8,3.866,4.132,84.77021531,,,,2011
IRN,"(2015,2020]",2017.5,1273012.25,2.40104949474335,22.535877674818,15.769626064001,2.75800921580729,4.39097267628114,3.67213837347447,1.12281238489365,27.6959495544434,20.9236469268799,34.4682502746582,21.3708810806274,20.2456026077271,22.4961585998535,34.0210151672363,21.601692199707,46.4403419494629,9.31922136887778,45.9975504981263,23.6731033807552,22.3244471173712,80679412,103554164172.764,145831895118.777,97710259470.6214,47617249432.3149,,,,-1.3133807182312,0.141481101512909,,,,52975.0033333333,3818.91666666667,56793.92,4.76,4.76,3.86,,,49,1.25,54.55,4.76,3.86,,,,,2015.5
IRQ,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,3.47823790409598,,,,7289760,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,37.5,1960
IRQ,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,1.12357252820595,,,,7907294,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,30,1961
IRQ,"(1965,1970]",1968,29731.482421875,1.09154319763184,8.96532535552979,2.99773474673788,1.09785691902758,2.29434957956727,,,42.3744087219238,52.9084930419922,27.9383888244629,42.6216316223145,45.2892036437988,39.2447547912598,42.1093444824219,60.5277786254883,14.597095489502,3.51309874277587,57.5219728645789,37.3325369058793,20.1894359586995,9272561.4,1225147017.64212,,662559507.140857,,,,,-1.91655135154724,0,,,,,,,,,,,,,,,,,,,22.5,37.5,1966
IRQ,"(1970,1975]",1973,45799.077734375,1.12403516769409,9.53274086117744,4.13905079052543,1.39861054073361,2.39326014497354,11.6280515441814,3.27842495079296,46.1700080871582,58.011548614502,29.9422386169434,46.9330924987793,53.0065155029297,39.2447547912598,45.35185546875,63.0165824890137,18.9654487609863,6.17800045155317,76.701989831432,48.0555256199252,28.6464642115067,10960611.6,3931525580.1557,,2480419317.78393,,,,,-1.35132565498352,0.132580649852753,,,,,,,,,,,,,,,,,,,25,27.5,1971
IRQ,"(1975,1980]",1978,71845.18359375,1.20251302719116,10.9057906270027,5.57301867095803,1.71013700306229,2.55315812214227,2.832323068897,3.11428991401442,47.8921455383301,60.7058570861816,30.3243370056152,49.018399810791,56.9736129760742,38.9705123901367,46.6816665649414,64.438102722168,20.0711936950684,8.86764519652957,93.4615211205973,59.2373663554209,34.2241547651763,12860778.6,18465221808.3305,,10127666779.5462,,,,,-1.21001923084259,0.165725812315941,,,,,,,,,,,,,,,,,,,37.5,25,1976
IRQ,"(1980,1985]",1983,72956.578125,1.30884199142456,27.2178828716278,4.94445599977503,1.59076791953352,2.69520863815914,-6.86765006840294,2.63542613403398,47.0027565002441,56.9967628479004,32.8256683349609,44.8040222167969,50.5110443115234,37.5268310546875,49.4179504394531,63.482487487793,26.9697025299072,,70.9086426748825,26.6800115946224,44.2286310802602,14807686.8,11504289630.7212,,18776915616.9714,,,,,-1.21001923084259,0.165725812315941,,,,,,,,,,,,,,,,,,,32.5,25,1981
IRQ,"(1985,1990]",1988,82948.321875,1.45999455451965,20.6095317006111,4.97610248367927,1.6022011336433,2.81353729332281,1.3491622333073,2.29343143413378,43.4296249389648,50.4475448608399,33.2276901245117,38.0595840454102,38.9499904632568,36.8894355773926,49.2601806640625,61.9451011657715,28.7224998474121,,38.9498425055353,17.8148856589155,21.1349568466198,16638643,12298874236.0888,,13976455451.9138,,,,,-1.21001923084259,0.165725812315941,,,,,,,,,,,,,,,,,,,32.5,25,1986
IRQ,"(1990,1995]",1993,42420.862109375,1.65803534984589,20.6410393863916,2.2183328906909,0.774968309900718,2.94584891653561,-3.44288071352621,2.91339067181393,39.4409439086914,43.7399803161621,33.276148223877,31.0952487945557,26.8274311065674,36.7719795227051,48.3466331481934,60.6525276184082,29.2008251190186,261.614271124073,1.27551297633738,0.39786193997842,0.877651036358962,18987191.2,,,,,,,,-1.21001923084259,0.165725812315941,,,,,,,,,,,,,,,,,,,42.5,35,1991
IRQ,"(1995,2000]",1998,72578.41015625,1.8337384223938,24.6084627043456,3.24658553453599,1.15944910704951,3.09905152872351,8.97403305923294,3.07364662192605,49.2192626953125,54.6284088134766,41.4471298217774,53.1559600830078,52.834130859375,53.6104804992676,45.0761001586914,56.4226844787598,27.7283271789551,7.85427439130985,100.421883165527,59.0187633996087,41.4031197659186,22127324,,,,,,,,-1.21001923084259,0.165725812315941,,,,,,,,,,,,17.2,10,40,,,,,43.75,37.5,1996
IRQ,"(2000,2005]",2003,100259.625,1.9936014175415,29.1963651776314,3.91719751516545,1.34835531546131,3.24298990993755,1.52739563064641,2.72737700317959,51.7344528198242,55.6375450134277,46.0022811889648,61.4328163146973,61.0966957092285,61.8934951782227,41.4599594116211,50.1783950805664,27.6743171691895,26.6456748874116,127.350669288469,64.7709881807217,62.5796811077476,25604144,23880136127.4039,,27048984936.601,,51.5152677720769,-0.476541448918752,436611.536338376,-1.21001923084259,0.165725812315941,1930,0,112868,1316.77666666667,88.7,1849.01,,,,,,16.4,10,40,,,,220.0785065,,,2001
IRQ,"(2005,2010]",2008,206948.30625,2.12724552154541,14.6187309920788,7.03838945189593,1.9282474086288,3.37250444635869,15.7174546207229,2.60308069372197,44.9423637390137,45.6153160095215,43.9733772277832,53.0907470703125,49.3293655395508,58.2031829833984,36.462780380249,41.9012634277344,28.2758178710938,13.1155371772652,79.3967551306503,45.2154058753185,34.1813492553318,28492051.2,47770425238.7114,54598900000,36344016622.875,47207400000,47.3472758012259,-0.672157598170149,397722.055285133,,,5507.4,66,155589,4952.73,473.92,5426.65,,,,,,,,,,,,104.249508668,,,2006
IRQ,"(2010,2015]",2013,468042.7375,2.21167707443237,15.443988442421,13.75101381492,2.61544056625197,3.52240987465646,9.01026086224785,3.2084668711093,41.2450317382813,40.1805435180664,42.7366775512695,52.2883712768555,49.9112754821777,55.4798316955566,29.7696006774902,30.449808883667,28.7656093597412,3.4798708322296,75.2913489550453,41.0446108940447,34.2467380610006,33151314.6,86446467888.1367,,71941473164.6266,,54.5008762631076,-0.725668748475752,362796.16201365,,,10440,211,186823,6948.928,1652,8600.928,,,,,,,,,,,,47.13475418,,,2011
IRQ,"(2015,2020]",2017.5,595399.71875,2.25638318061829,10.9460476785898,15.7838073312869,2.75851584279437,3.63058240514674,2.12950854682463,2.90303104199738,43.024242401123,41.9423522949219,44.562463760376,51.51220703125,48.6207466125488,55.4083271026611,34.1440563201904,35.2639560699463,32.4639482498169,0.36934059497999,75.2133436899156,38.0444987927506,37.168844897165,37532337.6666667,76377497245.6706,,73360277342.48,,14.8112934606771,-0.82506323946769,,,,,,,0,2522.76666666667,2522.76666666667,5.39,5.39,5.88,,,,,,5.39,5.88,,,,,2015.5
ISL,"(1955,1960]",1960,1912.49572753906,2.05332016944885,38.2046729326248,10.8579743718964,2.38489977518359,-1.73649072243403,1.15768560519545,2.03697917276864,,,,,,,,,,1.98840080872216,,,,175574,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,12.5,1960
ISL,"(1960,1965]",1963,2374.86232910156,2.09408044815063,35.3438699245453,12.7457672922767,2.53915993187493,-1.68337160013646,6.23948933747454,1.78612104290717,,,,,,,,,,11.0436096557654,,,,185665.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,0,1961
ISL,"(1965,1970]",1968,2930.28393554688,2.16991381645203,36.9089829921722,14.596991146749,2.6795646159776,-1.60542635826139,0.201932936747742,1.19270939864111,38.6347999572754,40.7497100830078,36.5198936462402,51.731689453125,59.2083435058594,44.2550277709961,25.5379199981689,22.2910766601563,28.7847652435303,7.0034341823879,86.9385842648703,44.2473777297139,42.6912065351564,200723.2,233403409.090909,1416886530.33086,225194659.090909,1543578514.7923,,,,-1.21001923084259,0.165725812315941,24,0,241,,,,4.37,,,,,,,,,,,30.46489334,32.5,10,1966
ISL,"(1970,1975]",1973,4004.97587890625,2.2626832485199,43.2770305871964,18.810823125004,2.93255606654026,-1.54807506448851,5.73216546929984,1.29220070839264,38.2402709960938,39.2565093994141,37.2240364074707,51.6098602294922,57.5564018249512,45.6633155822754,24.8706909179688,20.9566184997559,28.7847652435303,,73.6536243996541,33.9790901148924,39.6745342847616,212148,374312378.539984,1519560615.2451,443920507.161707,2216333872.03066,,,,-1.21001923084259,0.165725812315941,54.6,0,485.2,,,,2.34,,,,,,,,,,,30.982661058,37.5,12.5,1971
ISL,"(1975,1980]",1978,5115.76669921875,2.37705793380737,36.9998210668564,22.7944641556012,3.12333952405267,-1.49523037621052,4.63586219727055,0.913560193651568,39.0259727478027,40.0848381042481,37.9671127319336,53.4596138000488,57.7369987487793,49.1822288513184,24.592342376709,22.4326789855957,26.7520050048828,44.2599053629232,69.1822402049435,34.9052779349412,34.2769622700023,223872.6,887433662.164215,2209139511.88502,871024414.031292,2663940923.96613,9.35275260342874,-0.668477866876904,321714.577413812,-1.63393850326538,0.0662903249263764,111.2,0,1236,,,,5.63,,,,,,,,,,,38.875217438,32.5,12.5,1976
ISL,"(1980,1985]",1983,6032.41708984375,2.49972515106201,33.8418543338776,25.5588620614596,3.24028261563754,-1.44376815288166,0.124840991927968,1.1342972395352,45.274592590332,48.0733642578125,42.4758178710938,58.3375106811524,61.960636138916,54.7143852233887,32.2116706848145,34.1860919952393,30.2372489929199,49.7667080571103,73.5784400438075,36.347504128658,37.2309359151495,236501.6,1109073851.21433,2634908768.76993,1140023918.63374,3073159223.06458,9.34630879118649,-0.636176587596437,356296.374401031,-1.49263207912445,0.0994354873895646,112.8,0,2048,195.832,246.13,541.37,5.47,,,,,,,,,,,57.900122834,32.5,12.5,1981
